global_energy_metrics_local_process_results_total_energy_joules_process_3,global_energy_metrics_local_process_results_ram_energy_process_1,variables_accelerate_config_distributed_type,global_energy_metrics_local_process_results_total_energy_kwh_process_0,inference_metrics_raw_inference_metrics_number_input_prompts,inference_metrics_inference_performance_throughput_queries_per_sec,global_energy_metrics_global_experiment_results_ram_energy_total,global_energy_metrics_local_process_results_total_energy_joules_process_1,variables_quantisation_load_in_8bit,compute_metrics_memory_gpu_current_memory_reserved_bytes,variables_sharding_config_sharding_strategy,variables_accelerate_config_num_processes,global_energy_metrics_global_experiment_results_total_energy_joules,global_energy_metrics_global_experiment_results_total_energy_kwh,compute_metrics_memory_gpu_current_memory_allocated_bytes,global_energy_metrics_per-process_emissions_1,global_energy_metrics_local_process_results_total_energy_joules_process_2,global_energy_metrics_local_process_results_gpu_power_process_1,variables_batching_options_adaptive_max_tokens,global_energy_metrics_global_derived_quantities_tokens_per_joule,variables_decode_token_to_text,setup_experiment_id,variables_query_rate,setup_os,global_energy_metrics_local_process_results_total_energy_joules_process_0,global_energy_metrics_local_process_results_ram_power_process_0,setup_python_version,compute_metrics_compute_utilisation_cpu_usage_percent,global_energy_metrics_global_derived_quantities_joules_per_token,global_energy_metrics_local_process_results_cpu_energy_process_3,compute_metrics_memory_gpu_max_memory_allocated_bytes,global_energy_metrics_local_process_results_ram_power_process_3,setup_cycle_id,model_architecture_architecture,global_energy_metrics_local_process_results_cpu_power_process_2,model_architecture_total_params,global_energy_metrics_local_process_results_gpu_energy_process_3,inference_metrics_inference_performance_total_inference_time_sec,variables_number_input_prompts,global_energy_metrics_local_process_results_cpu_power_process_1,variables_inference_type,global_energy_metrics_global_experiment_results_ram_power_avg,setup_country,global_energy_metrics_local_process_results_gpu_energy_process_2,global_energy_metrics_global_experiment_results_cpu_power_avg,variables_latency_simulation_simulate,variables_batching_options_max_batch_size___adaptive_batching,compute_metrics_flops,global_energy_metrics_local_process_results_total_energy_kwh_process_1,variables_quantisation_load_in_4bit,global_energy_metrics_per-process_emissions_3,compute_metrics_memory_gpu_max_memory_reserved_bytes,global_energy_metrics_global_experiment_results_gpu_energy_total,global_energy_metrics_local_process_results_cpu_energy_process_0,variables_latency_simulation_delay_max,global_energy_metrics_per-process_emissions_0,compute_metrics_compute_utilisation_gpu_utilization_percent_2,global_energy_metrics_local_process_results_gpu_energy_process_1,setup_gpu_model,global_energy_metrics_local_process_results_ram_energy_process_0,variables_latency_simulation_burst_interval,compute_metrics_compute_utilisation_gpu_utilization_percent_3,setup_date_time,setup_task_type,variables_decoder_config_decoder_top_k,variables_latency_simulation_delay_min,variables_fp_precision,variables_quantisation_quantization,global_energy_metrics_global_experiment_results_gpu_power_avg,global_energy_metrics_global_experiment_results_cpu_energy_total,global_energy_metrics_experiment_id,variables_batching_options_batch_size___fixed_batching,compute_metrics_compute_utilisation_gpu_utilization_percent_0,global_energy_metrics_local_process_results_ram_energy_process_2,variables_max_output_tokens,compute_metrics_compute_utilisation_gpu_utilization_percent_1,variables_config_name,global_energy_metrics_local_process_results_ram_power_process_1,variables_decoder_config_decoder_top_p,variables_decoder_config_decoder_temperature,global_energy_metrics_per-process_emissions_2,global_energy_metrics_local_process_results_cpu_energy_process_1,global_energy_metrics_global_derived_quantities_joules_per_flop,global_energy_metrics_local_process_results_total_energy_kwh_process_3,setup_available_cpu_count,compute_metrics_compute_utilisation_cpu_memory_usage_bytes,variables_sharding_config_fsdp_config_cpu_offload,global_energy_metrics_local_process_results_gpu_power_process_0,variables_decoder_config_decoding_mode,inference_metrics_raw_inference_metrics_total_input_tokens,global_energy_metrics_local_process_results_gpu_energy_process_0,inference_metrics_inference_performance_average_latency_ms_per_batch,global_energy_metrics_local_process_results_cpu_energy_process_2,variables_batching_options_adaptive_batching,setup_available_gpu_count,global_energy_metrics_local_process_results_cpu_power_process_3,inference_metrics_raw_inference_metrics_total_generated_tokens,global_energy_metrics_local_process_results_ram_power_process_2,global_energy_metrics_local_process_results_gpu_power_process_2,global_energy_metrics_local_process_results_gpu_power_process_3,global_energy_metrics_global_derived_quantities_flops_per_joule,variables_max_input_tokens,variables_sharding_config_fsdp_config_use_orig_params,variables_latency_simulation_simulate_burst,global_energy_metrics_local_process_results_cpu_power_process_0,setup_is_encoder_decoder,setup_region,setup_cpu_model,variables_latency_simulation_burst_size,global_energy_metrics_local_process_results_ram_energy_process_3,global_energy_metrics_local_process_results_total_energy_kwh_process_2,variables_quantisation_cached_flops_for_quantised_models,inference_metrics_inference_performance_throughput_tokens_per_sec,setup_model,variables_backend
24655.579522319782,4.791677307471674e-06,DistributedType.MULTI_GPU,0.00689768367001435,128,4.406224311024979,1.904725991738395e-05,24727.927824759925,,14375976960,NO_SHARD,4,99048.79158178392,0.0275135532171622,9907380736,0.0026276725940919668,24833.62302265255,719.6289555312466,0,0.16541342643712964,True,2517,1.0,Linux-5.15.0-113-generic-x86_64-with-glibc2.31,24831.661212051662,0.6584243774414062,"3.10.14 (main, Apr  6 2024, 18:45:05) [GCC 9.4.0]",2.4,6.0454584705678664,0.0008906065997807673,9907380736,0.7032036781311036,3,Unknown (no config attribute),112.5,1235814400,0.005953359484905718,29.049814754034742,128,112.5,pure_generative,0.6883885860443115,Germany,0.005995307018464846,112.5,False,0,20248623316992,0.00686886884021109,,0.0026166955846784147,14375976960,0.023913783019900325,0.0008985998785638003,0,0.002627880191799858,100.0,0.005970744776591097,4 x NVIDIA A100-PCIE-40GB,4.712051511885766e-06,0.0,100.0,"April 21, 2025 at 03:18:59 AM",text_generation,,0,torch.float32,,619.4400794385408,0.00358072293734449,2517,10,0.0,4.737526251239337e-06,128,100.0,batching_10,0.696016788482666,,1.0,0.0026090397275077004,0.0008933323863125226,4.891630904045972e-09,0.006848772089533273,128,1890074624,False,502.7152810434513,,16384,0.005994371739938664,2234.601134925749,0.0008981840726873998,False,4,112.5,16384,0.6959095001220703,503.8376808130609,751.5784003664047,204430796.11196312,128,False,False,112.5,False,saxony,AMD EPYC 7742 64-Core Processor,0,4.806004846787175e-06,0.006898228617403486,16949970993152,563.9967118111973,meta-llama/Llama-3.2-1B,pytorch
17833.058620352065,3.349056209333536e-06,DistributedType.MULTI_GPU,0.004899763651106376,128,6.789681739930286,1.2835996305445139e-05,17913.558201482472,,14487126016,NO_SHARD,4,71175.95952607894,0.019771099868355256,9907380736,0.0018665649628889739,17790.193560261436,12.897295575777907,0,0.23019008256568552,True,2518,1.0,Linux-5.15.0-113-generic-x86_64-with-glibc2.31,17639.149143982955,0.659062385559082,"3.10.14 (main, Apr  6 2024, 18:45:05) [GCC 9.4.0]",2.4,4.344235810917904,0.0005927165365319525,9907380736,0.7014884948730469,3,Unknown (no config attribute),112.5,1235814400,0.004357719319506792,18.85213547598687,128,112.5,pure_generative,0.6923081874847412,Germany,0.004349776813152406,112.5,False,0,20248623316992,0.004975988389300687,,0.0018956027769040967,14487126016,0.017372122508799492,0.0005826142234700455,0,0.0018870843559508665,100.0,0.004350425702559946,4 x NVIDIA A100-PCIE-40GB,2.9487540559816548e-06,0.0,100.0,"April 21, 2025 at 03:19:52 AM",text_generation,5,0,torch.float32,,678.276755326155,0.002386141363250317,2518,16,7.0,3.3466475366339478e-06,128,100.0,decoding_top_k_topk_5_temp_0.4,0.7031064033508301,,0.4,0.0018825483991059984,0.0006222136305314051,3.5151011706731853e-09,0.00495362739454224,128,1890062336,False,880.154255047262,top_k,16384,0.004314200673580348,2356.5169344983588,0.000588596972716914,False,4,112.5,16384,0.7055754661560059,1430.6079117435334,389.4475589380465,284486833.07982504,128,False,False,112.5,False,saxony,AMD EPYC 7742 64-Core Processor,0,3.1915385034960016e-06,0.0049417204334059545,16949970993152,869.0792627110766,meta-llama/Llama-3.2-1B,pytorch
19479.170232194283,4.2858348635598935e-06,DistributedType.MULTI_GPU,0.005409548283941563,128,5.071721131815339,1.676148904691783e-05,19530.723445625856,,14487126016,NO_SHARD,4,77755.40224302422,0.021598722845284506,9907380736,0.002061274972209559,19271.13474301446,639.474539749111,0,0.21071204736092639,True,2519,1.0,Linux-5.15.0-113-generic-x86_64-with-glibc2.31,19474.373822189627,0.6504349708557129,"3.10.14 (main, Apr  6 2024, 18:45:05) [GCC 9.4.0]",2.5,4.745813125184584,0.0007792421193748851,9907380736,0.7022452354431152,3,Unknown (no config attribute),112.5,1235814400,0.004627385090794078,25.237980692007113,128,112.5,pure_generative,0.6879733800888062,Germany,0.004578367273802453,112.5,True,0,20248623316992,0.005425200957118293,,0.0020667303046142138,14487126016,0.01847122311030036,0.0007781855739685853,0.4,0.002039260772319822,100.0,0.0046380856549097516,4 x NVIDIA A100-PCIE-40GB,3.977619178900012e-06,4.0,100.0,"April 21, 2025 at 03:20:50 AM",text_generation,,0.2,torch.float32,,710.6375424749705,0.0031107382459372277,2519,16,0.0,4.2446251194558995e-06,128,100.0,latency_burst_0.2_0.4_4.0_8,0.6963801383972168,,1.0,0.0020607674187675387,0.0007828294673449819,3.840034012474041e-09,0.005410880620053967,128,1868066816,False,690.9888200029919,,16384,0.004627385090794078,3154.747586500889,0.0007704810852487754,False,4,112.5,16384,0.7028331756591797,850.4609520515681,661.625858096211,260414360.06857765,128,False,True,112.5,False,saxony,AMD EPYC 7742 64-Core Processor,8,4.253409885002027e-06,0.005353092984170684,16949970993152,649.1803048723634,meta-llama/Llama-3.2-1B,pytorch
17847.7587165649,3.371123578184187e-06,DistributedType.MULTI_GPU,0.004860072140917376,128,6.832110444889761,1.2978195350698629e-05,17744.474576367054,,14487126016,NO_SHARD,4,70829.78016985634,0.019674938936071203,9907380736,0.0018514444820824745,17741.28716962183,551.4327595789842,0,0.2313151327126762,True,2520,1.0,Linux-5.15.0-113-generic-x86_64-with-glibc2.31,17496.259707302554,0.6595015525817871,"3.10.14 (main, Apr  6 2024, 18:45:05) [GCC 9.4.0]",2.4,4.323106699820333,0.0006223922308422517,9907380736,0.7043466567993164,3,Unknown (no config attribute),112.5,1235814400,0.004331998743373422,18.735060130027705,128,112.5,pure_generative,0.6929250955581665,Germany,0.004333813467048309,112.5,False,0,20248623316992,0.004929020715657515,,0.0018886399119653885,14487126016,0.01727618354315874,0.0005805754377511221,0,0.0018777104416297305,100.0,0.004333813467048309,4 x NVIDIA A100-PCIE-40GB,2.9388374775523638e-06,0.0,100.0,"April 21, 2025 at 03:21:43 AM",text_generation,100,0,torch.float32,,722.6840540010915,0.0023857771975617655,2520,16,9.0,3.348453909274739e-06,128,100.0,decoding_top_k_topk_100_temp_0.6,0.7036070823669435,,0.6,0.0018773731520187323,0.0005918361250310227,3.4980047315324517e-09,0.004957710754601361,128,1892974592,False,895.9111026635011,top_k,16384,0.0042765578656887016,2341.882516253463,0.0005909734039373689,False,4,112.5,16384,0.7042450904846191,1437.5406885955965,5.851665166283866,285877257.67938197,128,False,False,112.5,False,saxony,AMD EPYC 7742 64-Core Processor,0,3.3197803856873383e-06,0.004928135324894953,16949970993152,874.5101369458894,meta-llama/Llama-3.2-1B,pytorch
18330.450046083606,3.3248448263337154e-06,DistributedType.MULTI_GPU,0.005029351205644633,128,6.536264033021001,1.3063241904745208e-05,18250.807651188246,,14487126016,NO_SHARD,4,72882.22961015874,0.020245063780599648,9907380736,0.0019159313417903229,18195.307572566206,813.308451908381,0,0.224801026088756,True,2521,1.0,Linux-5.15.0-113-generic-x86_64-with-glibc2.31,18105.66434032068,0.6614913940429688,"3.10.14 (main, Apr  6 2024, 18:45:05) [GCC 9.4.0]",2.4,4.448378272104415,0.0006168488279063239,9907380736,0.7062149047851562,3,Unknown (no config attribute),112.5,1235814400,0.004471606355060054,19.583052237998345,128,112.5,pure_generative,0.6947983503341675,Germany,0.0044411543862539204,112.5,False,0,20248623316992,0.005069668791996735,,0.0019312903263111563,14487126016,0.01778854478638081,0.0006042674565314883,0,0.001925417338824749,100.0,0.004453792451919902,4 x NVIDIA A100-PCIE-40GB,3.092155966209912e-06,0.0,100.0,"April 21, 2025 at 03:22:36 AM",text_generation,,0,torch.float32,,835.6607651414794,0.0024434557523140936,2521,16,0.0,3.309744610910892e-06,128,100.0,decoding_top_p_topp_0.5_temp_0.6,0.7047371864318848,0.5,0.6,0.0019397180402932084,0.0006125514952504999,3.59936715050639e-09,0.005091791679467669,128,1898663936,False,894.9473903055833,top_p,16384,0.0044219915931469345,2447.881529749793,0.0006097879726257817,False,4,112.5,16384,0.7067499160766602,871.0493953678149,763.3378229841381,277826617.3428047,128,False,False,112.5,False,saxony,AMD EPYC 7742 64-Core Processor,0,3.3364965012906874e-06,0.005054252103490613,16949970993152,836.6417962266881,meta-llama/Llama-3.2-1B,pytorch
19186.19343264186,4.348786067707091e-06,DistributedType.MULTI_GPU,0.005383170447271701,128,5.0025105935714915,1.703497372062906e-05,19404.611079097936,,14487126016,NO_SHARD,4,77348.16661907613,0.02148560183863226,9907380736,0.002053385164050655,19377.94849715822,788.4583184298284,0,0.21182143955250862,True,2522,1.0,Linux-5.15.0-113-generic-x86_64-with-glibc2.31,19379.413610178122,0.6603841781616211,"3.10.14 (main, Apr  6 2024, 18:45:05) [GCC 9.4.0]",2.4,4.720957435246346,0.0007795850996867556,9907380736,0.7007746696472168,3,Unknown (no config attribute),112.5,1235814400,0.004545628636500432,25.58715221202874,128,112.5,pure_generative,0.6917520761489868,Germany,0.00459008228317348,112.5,True,0,20248623316992,0.005390169744193871,,0.00203027233004581,14487126016,0.018321696879567195,0.0007890075407499353,0.1,0.0020505637444423403,100.0,0.004595903676719804,4 x NVIDIA A100-PCIE-40GB,4.080623348286087e-06,6.0,100.0,"April 21, 2025 at 03:23:36 AM",text_generation,,0.05,torch.float32,,796.5568245530616,0.0031468699853444376,2522,16,0.0,4.321124757973556e-06,128,100.0,latency_burst_0.05_0.1_6.0_5,0.703615665435791,,1.0,0.0020507187818881545,0.0007899172814063605,3.819922244005992e-09,0.00532949817573385,128,1897017344,False,791.4701239642757,,16384,0.00459008228317348,3198.3940265035926,0.0007883600635013863,False,4,112.5,16384,0.7022337913513184,803.8379711084016,802.4608847097406,261785433.34727404,128,False,True,112.5,False,saxony,AMD EPYC 7742 64-Core Processor,5,4.284439546662328e-06,0.005382763471432839,16949970993152,640.3213559771509,meta-llama/Llama-3.2-1B,pytorch
17866.826859394056,3.305046331008877e-06,DistributedType.MULTI_GPU,0.004969927970141588,128,6.4284399396319625,1.3315722786065832e-05,17784.596177655134,,14487126016,NO_SHARD,4,71517.16922979879,0.01986588034161077,9907380736,0.001893294060225438,17974.005500239877,909.0010424748614,0,0.2290918415318561,True,2523,1.0,Linux-5.15.0-113-generic-x86_64-with-glibc2.31,17891.740692509717,0.6582012176513672,"3.10.14 (main, Apr  6 2024, 18:45:05) [GCC 9.4.0]",2.4,4.365061598498461,0.0006156738358126858,9907380736,0.6963286399841309,3,Unknown (no config attribute),112.5,1235814400,0.004344009308537178,19.911518378023175,128,112.5,pure_generative,0.6901198625564575,Germany,0.0043680112721840025,112.5,True,0,20248623316992,0.004940165604904204,,0.0019019992764767726,14487126016,0.017388215021671094,0.00061579514146797,0.2,0.0018906576922461573,100.0,0.004325194849042369,4 x NVIDIA A100-PCIE-40GB,3.133236766073525e-06,6.0,100.0,"April 21, 2025 at 03:24:30 AM",text_generation,,0.1,torch.float32,,692.1737341788318,0.0024643495971536137,2523,16,0.0,3.5531230960530012e-06,128,100.0,latency_burst_0.1_0.2_6.0_20,0.7020635604858398,,1.0,0.0018819560871882566,0.0006116657095308255,3.5319521781900037e-09,0.004963007460942794,128,1890988032,False,854.6043508676504,,16384,0.004350999591907545,2488.939797252897,0.0006212149103421324,False,4,112.5,16384,0.7038860321044922,140.06137442266876,865.0281689501467,283129541.270421,128,False,True,112.5,False,saxony,AMD EPYC 7742 64-Core Processor,20,3.3243165929304273e-06,0.004992779305622188,16949970993152,822.8403122728912,meta-llama/Llama-3.2-1B,pytorch
17597.861924519337,3.3253949024471206e-06,DistributedType.MULTI_GPU,0.004892386585085065,128,6.762488630555885,1.2583500387758067e-05,17682.039796076435,,14487126016,NO_SHARD,4,70467.93545567915,0.019574426515466432,9907380736,0.0018621959722626782,17575.44202877715,1547.5163353140222,0,0.23250290921755082,True,2524,1.0,Linux-5.15.0-113-generic-x86_64-with-glibc2.31,17612.591706306233,0.6612539291381836,"3.10.14 (main, Apr  6 2024, 18:45:05) [GCC 9.4.0]",2.3,4.301021451152292,0.0005828102394043527,9907380736,0.7055540084838867,3,Unknown (no config attribute),112.5,1235814400,0.004302336219644154,18.927943097995012,128,112.5,pure_generative,0.6934361457824707,Germany,0.004297602882524121,112.5,False,0,20248623316992,0.004911677721132343,,0.0018598235113507374,14487126016,0.017225535724862517,0.0005851128680005785,0,0.001871103627865366,100.0,0.004321289845917953,4 x NVIDIA A100-PCIE-40GB,2.9669403081959984e-06,0.0,100.0,"April 21, 2025 at 03:25:23 AM",text_generation,200,0,torch.float32,,1052.6655572219365,0.002336307290216155,2524,16,11.0,3.1426451924733748e-06,128,100.0,decoding_top_k_topk_200_temp_0.2,0.703615665435791,,0.2,0.0018637546695881556,0.0005870624803119427,3.4801346418719094e-09,0.004888294979033149,128,1897316352,False,862.9203273900406,top_k,16384,0.00430430677677629,2365.9928872493765,0.0005813217024992812,False,4,112.5,16384,0.7033209800720215,920.4773266855013,879.7482394981824,287345204.39764243,128,False,False,112.5,False,saxony,AMD EPYC 7742 64-Core Processor,0,3.148519984641573e-06,0.0048820672302158745,16949970993152,865.5985447111533,meta-llama/Llama-3.2-1B,pytorch
17445.047007017827,3.059644612230035e-06,DistributedType.MULTI_GPU,0.00484363957972771,128,6.907998284353379,1.2086616225960717e-05,17369.942478435645,,14487126016,NO_SHARD,4,69704.58987452586,0.019362386076257187,9907380736,0.0018468136321630425,17452.497902052637,891.7659381619194,0,0.23504908399134952,True,2525,1.0,Linux-5.15.0-113-generic-x86_64-with-glibc2.31,17437.102487019754,0.6548924446105957,"3.10.14 (main, Apr  6 2024, 18:45:05) [GCC 9.4.0]",2.4,4.254430534333854,0.0005748088545915382,9907380736,0.7001910209655762,3,Unknown (no config attribute),112.5,1235814400,0.004267947025466068,18.529246061036247,128,112.5,pure_generative,0.6868422031402588,Germany,0.00427089119448798,112.5,False,0,20248623316992,0.004824984021787679,,0.0018460251825898448,14487126016,0.01705779392400153,0.0005728037971875893,0,0.0018380776631000165,100.0,0.004251008678581414,4 x NVIDIA A100-PCIE-40GB,2.888757074052811e-06,0.0,100.0,"April 21, 2025 at 03:26:21 AM",text_generation,200,0,torch.float32,,871.3521481906403,0.002292505536029694,2525,16,9.0,3.047703758999186e-06,128,100.0,decoding_top_k_topk_200_temp_0.0,0.7020421028137207,,0.0,0.001845184497897271,0.0005709156985940354,3.4424360008728095e-09,0.004845846390838285,128,1880518656,False,874.3081862196038,top_k,16384,0.004267947025466068,2316.155757629531,0.0005739771856565313,False,4,112.5,16384,0.6902432441711426,877.8257878138378,841.5086805671999,290491965.49956363,128,False,False,112.5,False,saxony,AMD EPYC 7742 64-Core Processor,0,3.0905107806786848e-06,0.004847916083903511,16949970993152,884.2237803972325,meta-llama/Llama-3.2-1B,pytorch
17433.68197487431,3.081283334267254e-06,DistributedType.MULTI_GPU,0.00484645976863953,128,6.881945656208169,1.2102541736590227e-05,17434.054248278186,,14487126016,NO_SHARD,4,69603.53081247694,0.019334314114576923,9907380736,0.0018448225412023248,17288.539422222126,848.3452594306717,0,0.23539035748259843,True,2526,1.0,Linux-5.15.0-113-generic-x86_64-with-glibc2.31,17447.255167102307,0.6568551063537598,"3.10.14 (main, Apr  6 2024, 18:45:05) [GCC 9.4.0]",2.4,4.248262378691219,0.0005747161020626663,9907380736,0.7008175849914551,3,Unknown (no config attribute),112.5,1235814400,0.004264885634127857,18.59939127600228,128,112.5,pure_generative,0.6894750595092773,Germany,0.00422916393888384,112.5,False,0,20248623316992,0.00484279284674394,,0.001844861934967104,14487126016,0.017027575288715013,0.0005749299204385351,0,0.0018294636369154218,100.0,0.004264885634127857,4 x NVIDIA A100-PCIE-40GB,2.8897666255345987e-06,0.0,100.0,"April 21, 2025 at 03:27:13 AM",text_generation,100,0,torch.float32,,863.8754851784694,0.002294636284125318,2526,16,0.0,3.0437905022249284e-06,128,100.0,decoding_top_k_topk_100_temp_0.0,0.7007360458374023,,0.0,0.0018462588488632288,0.0005748259292818149,3.4374450906036592e-09,0.004842689437465087,128,1883992064,False,839.5857510992097,top_k,16384,0.004268640081575459,2324.923909500285,0.0005701643323423015,False,4,112.5,16384,0.6994915008544922,884.7370779468622,882.8338522371339,290913737.8611587,128,False,False,112.5,False,saxony,AMD EPYC 7742 64-Core Processor,0,3.087701274563446e-06,0.004802372061728368,16949970993152,880.8890439946456,meta-llama/Llama-3.2-1B,pytorch
18078.127931553252,3.2987172506595345e-06,DistributedType.MULTI_GPU,0.005011813608186204,128,6.549843321419722,1.292863857383888e-05,18093.89276531203,,14487126016,NO_SHARD,4,72437.3402378346,0.0201214833993985,9907380736,0.0019130174543125586,18222.790551498987,839.4358353770033,0,0.22618168952926995,True,2527,1.0,Linux-5.15.0-113-generic-x86_64-with-glibc2.31,18042.528989470335,0.6613912582397461,"3.10.14 (main, Apr  6 2024, 18:45:05) [GCC 9.4.0]",2.3,4.421224379750647,0.0006051983988745634,9907380736,0.6990981101989746,3,Unknown (no config attribute),112.5,1235814400,0.004413259641717016,19.542452195979422,128,112.5,pure_generative,0.6932659149169922,Germany,0.004444606889017155,112.5,False,0,20248623316992,0.005026081323697786,,0.0019283255723870944,14487126016,0.017679626088137557,0.0006039431496565157,0,0.0019092503940385346,100.0,0.0044169632557911065,4 x NVIDIA A100-PCIE-40GB,3.0741569174084334e-06,0.0,100.0,"April 21, 2025 at 03:28:06 AM",text_generation,,0,torch.float32,,831.3004020602624,0.0024289286726871064,2527,16,0.0,3.311601788112692e-06,128,100.0,decoding_top_p_topp_0.1_temp_0.8,0.7064981460571289,0.1,0.8,0.0019146856802626719,0.00060581935065602,3.5773958112523877e-09,0.005021702203209236,128,1899106304,False,875.7484939201778,top_p,16384,0.004404796301612279,2442.8065244974277,0.0006139677735000076,False,4,112.5,16384,0.7060761451721191,727.6686498885798,882.3486290552887,279532948.75970584,128,False,False,112.5,False,saxony,AMD EPYC 7742 64-Core Processor,0,3.2441626176582213e-06,0.0050618862643052745,16949970993152,838.3799451417244,meta-llama/Llama-3.2-1B,pytorch
19796.236711843398,4.700075458315913e-06,DistributedType.MULTI_GPU,0.005549178858284807,128,4.643007490771257,1.8609183848715126e-05,19977.632482667854,,14487126016,NO_SHARD,4,79343.70373487803,0.022039917704132782,9907380736,0.0020948267709379837,19592.79065054147,641.0341108644822,0,0.2064940156404357,True,2528,1.0,Linux-5.15.0-113-generic-x86_64-with-glibc2.31,19977.043889825305,0.6584515571594238,"3.10.14 (main, Apr  6 2024, 18:45:05) [GCC 9.4.0]",2.3,4.842755354911989,0.000845436567749857,9907380736,0.7003655433654786,3,Unknown (no config attribute),112.5,1235814400,0.004648847330185557,27.568338034005137,128,112.5,pure_generative,0.6910504102706909,Germany,0.004602780071109258,112.5,True,0,20248623316992,0.005549342356296626,,0.0021139596860635973,14487126016,0.0186342637962853,0.0008534413098436744,0.4,0.0021140219706311998,100.0,0.004691318197495242,4 x NVIDIA A100-PCIE-40GB,4.419350945889874e-06,6.0,100.0,"April 21, 2025 at 03:29:07 AM",text_generation,,0.2,torch.float32,,792.3396396754873,0.00338704472399877,2528,16,11.0,4.819013201203169e-06,128,100.0,latency_burst_0.2_0.4_6.0_5,0.7022609710693359,,1.0,0.002073298221756604,0.0008533240833430684,3.918473986737425e-09,0.005498954642178721,128,1888530432,False,637.9188415212684,,16384,0.004691318197495242,3446.042254250642,0.00083484276306217,False,4,112.5,16384,0.7031235694885254,1171.9208185333416,718.4847877828571,255201387.93434063,128,False,True,112.5,False,saxony,AMD EPYC 7742 64-Core Processor,5,4.670744243306172e-06,0.0054424418473726305,16949970993152,594.3049588187209,meta-llama/Llama-3.2-1B,pytorch
17805.71340944397,3.1302624001021787e-06,DistributedType.MULTI_GPU,0.004909818543172283,128,6.729891663363942,1.276937658576242e-05,17466.128595281647,,14487126016,NO_SHARD,4,70375.087594133,0.019548635442814724,9907380736,0.001844210572446503,17427.898833987165,902.2226519250709,0,0.23280965694124256,True,2529,1.0,Linux-5.15.0-113-generic-x86_64-with-glibc2.31,17675.346755420218,0.6591424942016602,"3.10.14 (main, Apr  6 2024, 18:45:05) [GCC 9.4.0]",2.4,4.295354467415344,0.0006229942645618394,9907380736,0.7065825462341309,3,Unknown (no config attribute),112.5,1235814400,0.004319676511294279,19.019622662992333,128,112.5,pure_generative,0.6934078931808472,Germany,0.00425970701887346,112.5,False,0,20248623316992,0.004851702387578235,,0.0018703953740214813,14487126016,0.01716372011985534,0.0005905665712830343,0,0.0018482560245479287,100.0,0.00426823341458471,4 x NVIDIA A100-PCIE-40GB,3.148796786357885e-06,0.0,100.0,"April 21, 2025 at 03:29:59 AM",text_generation,50,0,torch.float32,,441.8426624766872,0.002372145946373621,2529,16,11.0,3.129590632095926e-06,128,100.0,decoding_top_k_topk_50_temp_1.4,0.7029504776000977,,1.4,0.0018841907009243557,0.0005803387105934234,3.4755492505545533e-09,0.004946031502623325,128,1890467840,False,0.0,top_k,16384,0.004316103175102892,2377.4528328740416,0.0005782463999353239,False,4,112.5,16384,0.7049560546875,858.3515795363014,6.796418445376748,287724307.1265474,128,False,False,112.5,False,saxony,AMD EPYC 7742 64-Core Processor,0,3.3607267672064305e-06,0.004841083009440879,16949970993152,861.4261329105846,meta-llama/Llama-3.2-1B,pytorch
18727.237284043487,3.933878235566524e-06,DistributedType.MULTI_GPU,0.0052183878269522034,128,5.4636346796673685,1.5555274709100783e-05,18726.69614088643,,14487126016,NO_SHARD,4,75083.50921868355,0.020856530338523208,9907380736,0.001987944842677442,18843.3796167257,906.8906592459524,0,0.21821036563809215,True,2530,1.0,Linux-5.15.0-113-generic-x86_64-with-glibc2.31,18786.196177027934,0.6516494750976562,"3.10.14 (main, Apr  6 2024, 18:45:05) [GCC 9.4.0]",2.3,4.582733716960666,0.0007206331686543309,9907380736,0.7048373222351074,3,Unknown (no config attribute),112.5,1235814400,0.004477416081930752,23.427627853001468,128,112.5,pure_generative,0.6903769969940186,Germany,0.004503474991665701,112.5,True,0,20248623316992,0.00520186003913512,,0.001981648581908524,14487126016,0.017950192971254886,0.000722820517062246,0.1,0.001993995962497682,100.0,0.004477416081930752,4 x NVIDIA A100-PCIE-40GB,3.68149416227565e-06,4.0,100.0,"April 21, 2025 at 03:30:58 AM",text_generation,,0.05,torch.float32,,837.1953185701199,0.002890782092559221,2530,16,0.0,3.978796217594624e-06,128,100.0,latency_burst_0.05_0.1_4.0_5,0.7026371955871582,,1.0,0.0019817058453767684,0.0007205100789688003,3.708079707111538e-09,0.005202010356678746,128,1868935168,False,802.2650137255548,,16384,0.004491885815727681,2928.4534816251835,0.0007268183278738435,False,4,112.5,16384,0.7023839950561523,758.5362736209638,881.0893276880082,269681365.8245131,128,False,True,112.5,False,saxony,AMD EPYC 7742 64-Core Processor,5,3.961106093663986e-06,0.005234272115757138,16949970993152,699.3452389974232,meta-llama/Llama-3.2-1B,pytorch
