global_energy_metrics_local_process_results_total_energy_kwh_process_3,global_energy_metrics_global_experiment_results_gpu_power_avg,global_energy_metrics_local_process_results_gpu_energy_process_2,compute_metrics_compute_utilisation_cpu_memory_usage_bytes,global_energy_metrics_local_process_results_ram_energy_process_0,variables_decoder_config_decoder_top_p,variables_query_rate,compute_metrics_memory_gpu_max_memory_reserved_bytes,global_energy_metrics_local_process_results_cpu_power_process_0,setup_available_gpu_count,inference_metrics_raw_inference_metrics_number_input_prompts,setup_region,global_energy_metrics_global_experiment_results_cpu_energy_total,variables_decoder_config_decoder_top_k,global_energy_metrics_local_process_results_gpu_energy_process_1,global_energy_metrics_local_process_results_cpu_energy_process_1,inference_metrics_inference_performance_throughput_queries_per_sec,variables_latency_simulation_delay_max,variables_latency_simulation_simulate_burst,global_energy_metrics_global_experiment_results_gpu_energy_total,setup_os,inference_metrics_raw_inference_metrics_total_generated_tokens,setup_model,variables_accelerate_config_num_processes,compute_metrics_memory_gpu_current_memory_allocated_bytes,variables_batching_options_adaptive_max_tokens,global_energy_metrics_per-process_emissions_0,variables_max_output_tokens,variables_decoder_config_decoder_temperature,global_energy_metrics_local_process_results_total_energy_kwh_process_2,global_energy_metrics_per-process_emissions_3,global_energy_metrics_local_process_results_ram_energy_process_2,global_energy_metrics_local_process_results_cpu_power_process_1,variables_quantisation_load_in_8bit,variables_backend,global_energy_metrics_local_process_results_cpu_energy_process_3,compute_metrics_compute_utilisation_cpu_usage_percent,global_energy_metrics_local_process_results_ram_power_process_0,variables_sharding_config_sharding_strategy,compute_metrics_memory_gpu_max_memory_allocated_bytes,setup_python_version,compute_metrics_flops,global_energy_metrics_local_process_results_cpu_energy_process_2,global_energy_metrics_global_experiment_results_ram_power_avg,model_architecture_total_params,global_energy_metrics_local_process_results_ram_energy_process_1,global_energy_metrics_local_process_results_ram_power_process_1,inference_metrics_inference_performance_total_inference_time_sec,global_energy_metrics_local_process_results_gpu_energy_process_0,setup_country,setup_gpu_model,inference_metrics_raw_inference_metrics_total_input_tokens,setup_date_time,global_energy_metrics_local_process_results_total_energy_joules_process_3,global_energy_metrics_experiment_id,global_energy_metrics_global_experiment_results_cpu_power_avg,variables_batching_options_batch_size___fixed_batching,setup_is_encoder_decoder,variables_sharding_config_fsdp_config_use_orig_params,setup_cpu_model,variables_latency_simulation_burst_size,global_energy_metrics_local_process_results_total_energy_joules_process_2,global_energy_metrics_local_process_results_gpu_power_process_3,variables_latency_simulation_burst_interval,variables_number_input_prompts,global_energy_metrics_global_experiment_results_total_energy_joules,variables_sharding_config_fsdp_config_cpu_offload,model_architecture_architecture,variables_max_input_tokens,global_energy_metrics_local_process_results_total_energy_joules_process_0,global_energy_metrics_global_derived_quantities_joules_per_flop,global_energy_metrics_local_process_results_total_energy_joules_process_1,variables_latency_simulation_simulate,inference_metrics_inference_performance_throughput_tokens_per_sec,global_energy_metrics_global_experiment_results_ram_energy_total,global_energy_metrics_global_experiment_results_total_energy_kwh,variables_config_name,global_energy_metrics_local_process_results_ram_power_process_2,global_energy_metrics_global_derived_quantities_flops_per_joule,global_energy_metrics_local_process_results_ram_energy_process_3,compute_metrics_compute_utilisation_gpu_utilization_percent_2,setup_cycle_id,global_energy_metrics_local_process_results_gpu_energy_process_3,variables_latency_simulation_delay_min,compute_metrics_memory_gpu_current_memory_reserved_bytes,variables_decode_token_to_text,setup_available_cpu_count,global_energy_metrics_local_process_results_total_energy_kwh_process_1,global_energy_metrics_local_process_results_cpu_power_process_3,variables_fp_precision,global_energy_metrics_local_process_results_gpu_power_process_0,compute_metrics_compute_utilisation_gpu_utilization_percent_1,global_energy_metrics_local_process_results_cpu_energy_process_0,global_energy_metrics_local_process_results_total_energy_kwh_process_0,global_energy_metrics_local_process_results_gpu_power_process_1,global_energy_metrics_per-process_emissions_1,global_energy_metrics_local_process_results_ram_power_process_3,setup_task_type,global_energy_metrics_local_process_results_gpu_power_process_2,variables_decoder_config_decoding_mode,global_energy_metrics_local_process_results_cpu_power_process_2,compute_metrics_compute_utilisation_gpu_utilization_percent_0,variables_quantisation_cached_flops_for_quantised_models,variables_quantisation_quantization,variables_inference_type,variables_accelerate_config_distributed_type,inference_metrics_inference_performance_average_latency_ms_per_batch,compute_metrics_compute_utilisation_gpu_utilization_percent_3,variables_quantisation_load_in_4bit,global_energy_metrics_global_derived_quantities_joules_per_token,variables_batching_options_max_batch_size___adaptive_batching,global_energy_metrics_global_derived_quantities_tokens_per_joule,setup_experiment_id,global_energy_metrics_per-process_emissions_2,variables_batching_options_adaptive_batching
NA,1125.674963213909,NA,1893797888,7.787781101309845e-07,,1.0,23630708736,112.5,2,128,saxony,0.0002582731450315805,,0.0004959906745700682,0.00012936358946899417,31.720757312159684,0,False,0.0009937332949863098,Linux-5.15.0-113-generic-x86_64-with-glibc2.31,16384,meta-llama/Llama-3.2-1B,2,1609970688,0,0.0002385359856077782,128,1.0,NA,NA,NA,112.5,False,pytorch,NA,0.9,0.6610236167907715,NO_SHARD,1609970688,"3.10.14 (main, Apr  6 2024, 18:45:05) [GCC 9.4.0]",16949970993152,NA,0.6723310947418213,749275136,8.066116868286876e-07,0.6836385726928711,4.0352126130019315,0.0004977426204162416,Germany,4 x NVIDIA A100-PCIE-40GB,16384,"April 20, 2025 at 04:35:54 PM",NA,2129,112.5,128,False,False,AMD EPYC 7742 64-Core Processor,0,NA,NA,0.0,128,4512.93058733346,False,Unknown (no config attribute),128,2258.7514347202523,2.662500478116889e-10,2254.179152613208,False,4060.2569359564395,1.5853897969596722e-06,0.0012535918298148502,A2_Precision_Minimalist,NA,3755867870.143151,NA,0.0,1,NA,0,23630708736,True,128,0.0006261608757258911,NA,torch.float16,1248.5431904185891,100.0,0.00012890955556258633,0.000627430954088959,1002.8067360092288,0.00023901982196018894,NA,text_generation,NA,greedy,NA,0.0,16949970993152,True,pure_generative,DistributedType.MULTI_GPU,4035.2126130019315,0.0,True,0.275447423543302,0,3.630456902214567,2129,NA,False
NA,0.0,NA,1962983424,0.00012075108659047517,0.9,1.0,3057647616,112.5,1,128,saxony,0.024454372284685676,,NA,NA,0.15974685335363897,0.6,True,0.008639249966949647,Linux-5.15.0-113-generic-x86_64-with-glibc2.31,16384,meta-llama/Llama-3.2-1B,1,2038959104,0,0.012653015523197126,128,1.0,NA,NA,NA,NA,True,pytorch,NA,0.1,0.6853752136230469,NO_SHARD,2038959104,"3.10.14 (main, Apr  6 2024, 18:45:05) [GCC 9.4.0]",16949970993152,NA,0.6853752136230469,1235814400,NA,NA,801.2677390060417,0.008639249966949647,Germany,4 x NVIDIA A100-PCIE-40GB,16384,"April 20, 2025 at 04:49:41 PM",NA,2130,112.5,1,False,False,AMD EPYC 7742 64-Core Processor,8,NA,NA,5.0,128,119571.74401761296,False,Unknown (no config attribute),128,119571.74401761296,7.054392250341988e-09,NA,True,20.44759722926579,0.00012075108659047517,0.03321437333822582,R5_Real_Time_Mobile_Inference,NA,141755655.8400224,NA,0.0,1,NA,0.2,3057647616,True,128,NA,NA,torch.float16,0.0,0.0,0.024454372284685676,0.03321437333822582,NA,NA,NA,text_generation,NA,top_p,NA,0.0,16949970993152,True,pure_generative,DistributedType.MULTI_GPU,6259.9042109847005,0.0,False,7.29808007920001,0,0.13702233863534374,2130,NA,False
0.00090408759834382,954.0161371245716,0.0008000636956064788,1869471744,5.08705863482793e-07,,1.0,27703377920,112.5,4,128,saxony,0.00040785508725048206,,0.0008047209215544804,0.00010221282209386117,40.03417260666229,0,False,0.0032068203432338294,Linux-5.15.0-113-generic-x86_64-with-glibc2.31,16384,meta-llama/Llama-3.2-1B,4,4963390464,0,0.00034570285143120606,128,1.0,0.0009017216874757449,0.00034419572547532044,5.358907129594752e-07,112.5,False,pytorch,0.00010252730653110122,2.4,0.6517052650451661,NO_SHARD,4963390464,"3.10.14 (main, Apr  6 2024, 18:45:05) [GCC 9.4.0]",20248623316992,0.0001011221011563066,0.6755050420761108,1235814400,5.419130814288333e-07,0.6893162727355957,3.19726852500753,0.0008010178630364351,Germany,4 x NVIDIA A100-PCIE-40GB,16384,"April 20, 2025 at 08:08:55 PM",3254.715354037752,2347,112.5,256,False,False,AMD EPYC 7742 64-Core Processor,0,3246.198074912682,980.4987472510805,0.0,128,13020.495728106478,False,Unknown (no config attribute),128,3252.6699349288715,6.43031159416161e-10,3266.9123642271734,False,5124.374093652773,2.1289384341549125e-06,0.0036168043689184665,A1_Max_Throughput_Exploit,0.6789765357971191,1555134592.4013202,5.424287762838112e-07,100.0,2,0.0008010178630364351,0,27703377920,True,128,0.0009074756567297704,112.5,torch.float16,932.2633733615121,100.0,0.00010199285746921306,0.000903519426369131,947.1245382926135,0.00034351087684388504,0.6820220947265625,text_generation,956.1778895930805,greedy,112.5,0.0,16949970993152,False,pure_generative,DistributedType.MULTI_GPU,3197.26852500753,100.0,False,0.7947079912174364,0,1.2583238259226144,2347,0.0003444121705890783,False
0.00289770779461938,239.39454889044305,0.0019093118052264657,1952903168,4.709775716585732e-06,,1.0,3682598912,112.5,4,128,saxony,0.0038069115584680735,50,0.001916266810789935,0.0009444327855621849,4.093215502461862,1.5,True,0.007724926735492854,Linux-5.15.0-113-generic-x86_64-with-glibc2.31,16384,meta-llama/Llama-3.2-1B,4,2039387648,0,0.0011173280863194975,128,1.0,0.002854972391653764,0.0010876017326005014,4.87622908420662e-06,112.5,True,pytorch,0.0009546812024368592,2.4,0.6816658973693848,NO_SHARD,2039387648,"3.10.14 (main, Apr  6 2024, 18:45:05) [GCC 9.4.0]",16949970993152,0.0009407843573430911,0.7067148685455322,1235814400,4.896113400269651e-06,0.7155890464782715,31.271258481996483,0.001961281569024642,Germany,4 x NVIDIA A100-PCIE-40GB,16384,"April 20, 2025 at 08:09:59 PM",10431.748060629769,2348,112.5,32,False,False,AMD EPYC 7742 64-Core Processor,5,10277.90060995355,219.39221314053353,4.0,128,41584.60963401372,False,Unknown (no config attribute),128,10558.816408321802,2.4533734984451846e-09,10316.144555108604,True,523.9315843151184,1.9442159931771864e-05,0.0115512804538927,R3_Balanced_Enterprise_Service,0.7156333923339845,407602022.5349894,4.960041730709859e-06,99.0,2,0.0019380665504518113,0.5,3682598912,True,128,0.00286559570975239,112.5,torch.float16,278.0540386136153,100.0,0.0009670132131259382,0.0029330045578671673,229.1654658474563,0.0011038817843602529,0.7139711380004883,text_generation,230.966477960167,top_k,112.5,0.0,16949970993152,True,pure_generative,DistributedType.MULTI_GPU,7817.814620499121,99.0,False,2.538123146607283,0,0.39399191537916634,2348,0.001091648685630173,False
NA,195.22320285760583,NA,1932713984,1.0940474109581726e-06,,1.0,3544186880,112.5,1,128,saxony,0.0002259096435623178,50,NA,NA,17.586708587102283,0,False,0.00034161860662829113,Linux-5.15.0-113-generic-x86_64-with-glibc2.31,16384,meta-llama/Llama-3.2-1B,1,1609970688,0,0.00021661666427131692,128,1.0,NA,NA,NA,NA,False,pytorch,NA,0.0,0.6746149063110352,NO_SHARD,1609970688,"3.10.14 (main, Apr  6 2024, 18:45:05) [GCC 9.4.0]",16949970993152,NA,0.6746149063110352,749275136,NA,NA,7.278223743007402,0.00034161860662829113,Germany,4 x NVIDIA A100-PCIE-40GB,16384,"April 20, 2025 at 08:10:31 PM",NA,2349,112.5,64,False,False,AMD EPYC 7742 64-Core Processor,0,NA,NA,0.0,128,2047.040271365641,False,Unknown (no config attribute),128,2047.040271365641,1.207695442188468e-10,NA,False,2251.098699149092,1.0940474109581726e-06,0.0005686222976015669,A3_Quantisation_Gaming,NA,8280233286.199188,NA,0.0,2,NA,0,3544186880,True,128,NA,NA,torch.float16,195.22320285760583,0.0,0.0002259096435623178,0.0005686222976015669,NA,NA,NA,text_generation,NA,top_k,NA,0.0,16949970993152,True,pure_generative,DistributedType.MULTI_GPU,3639.111871503701,0.0,True,0.1249414228128443,0,8.003750697620497,2349,NA,False
0.001107602071877883,794.840197955429,0.0009353488038339464,1857605632,7.563476663766945e-07,,1.0,8327790592,112.5,4,128,saxony,0.0006008883580011571,,0.000960452157250824,0.00015114941653200732,26.787750221961154,0,False,0.0038129313836781087,Linux-5.15.0-113-generic-x86_64-with-glibc2.31,16384,meta-llama/Llama-3.2-1B,4,4963390464,0,0.0004219410092818796,128,1.0,0.0010839844884374186,0.00041294389087023466,7.702763218401676e-07,112.5,False,pytorch,0.00015013372731255005,2.4,0.6474967002868652,NO_SHARD,4963390464,"3.10.14 (main, Apr  6 2024, 18:45:05) [GCC 9.4.0]",20248623316992,0.00014786540828163198,0.6720539331436157,1235814400,7.929449039665432e-07,0.6795358657836914,4.77830347600684,0.000960452157250824,Germany,4 x NVIDIA A100-PCIE-40GB,16384,"April 20, 2025 at 08:11:07 PM",3987.367458760379,2350,112.5,64,False,False,AMD EPYC 7742 64-Core Processor,0,3902.344158374707,801.612357854365,0.0,128,15900.945803259365,False,Unknown (no config attribute),128,4006.613918851807,7.852852786251299e-10,4004.6202672724726,False,3428.8320284110277,3.1096481150019677e-06,0.004416929389794268,A5_Parallel_Overdrive,0.6784830093383789,1273422572.941633,7.900792228185626e-07,100.0,2,0.0009566782653425143,0,8327790592,True,128,0.001112394518686798,112.5,torch.float16,752.8458621869241,100.0,0.00015173980587496774,0.0011129483107921686,778.1284584766897,0.0004237666918937357,0.6827001571655273,text_generation,846.7741133037373,greedy,112.5,1.0,16949970993152,False,pure_generative,DistributedType.MULTI_GPU,2389.15173800342,100.0,False,0.9705167116247171,0,1.0303789600139144,2350,0.0004239776589962766,False
0.0016143333456682285,421.15344010824333,0.0013412080174104446,1901686784,1.4586486148390946e-06,,1.0,7549747200,112.5,4,128,saxony,0.0011412871793754675,,0.0013456466320720395,0.0002854738882815582,13.79997542114944,0.1,False,0.005369082628596811,Linux-5.15.0-113-generic-x86_64-with-glibc2.31,16384,meta-llama/Llama-3.2-1B,4,4963390464,0,0.0006258830594856076,128,1.0,0.0016267433028656023,0.0006197078612266512,1.6653448931583258e-06,112.5,False,pytorch,0.0002826111701569971,2.4,0.6630921363830566,NO_SHARD,4963390464,"3.10.14 (main, Apr  6 2024, 18:45:05) [GCC 9.4.0]",20248623316992,0.0002838699405619991,0.6823160648345947,1235814400,1.5135681504312705e-06,0.693995475769043,9.275378838996403,0.0013521624706180901,Germany,4 x NVIDIA A100-PCIE-40GB,16384,"April 20, 2025 at 08:11:47 PM",5811.600044405623,2351,112.5,32,False,False,AMD EPYC 7742 64-Core Processor,0,5856.275890316168,0.0,0.0,128,23459.99053192453,False,Unknown (no config attribute),128,5914.631878588232,1.1585968174062309e-09,5877.482718614504,True,1766.3968539071284,6.294228673423888e-06,0.006516664036645702,R6_Medium_Scale_Language_Model_Serving,0.6812152862548828,863113021.6969833,1.6566670149951976e-06,100.0,2,0.0013300655084962365,0.01,7549747200,True,128,0.001632634088504029,112.5,torch.float16,354.0436137031722,100.0,0.0002893321803749132,0.0016429532996078424,585.0196143290041,0.0006219519560156098,0.6909613609313965,text_generation,745.550532400797,greedy,112.5,1.0,16949970993152,False,pure_generative,DistributedType.MULTI_GPU,2318.8447097491007,100.0,False,1.4318841877395345,0,0.6983805035089221,2351,0.0006149802880323116,False
0.0467092547696735,203.86567933466563,0.0349376493389868,1877929984,5.8348223047586285e-05,,1.0,14369685504,112.5,4,128,saxony,0.04587121525996735,,0.03483822009277571,0.011462041764910738,0.3465737649009811,0.5,True,0.13952970051255997,Linux-5.15.0-113-generic-x86_64-with-glibc2.31,16384,meta-llama/Llama-3.2-1B,4,9907380736,0,0.0175580676944271,128,0.8,0.04648538731087784,0.017793890604507118,6.231581557592495e-05,112.5,,pytorch,0.011562873759061855,2.3,0.6547365188598633,NO_SHARD,9907380736,"3.10.14 (main, Apr  6 2024, 18:45:05) [GCC 9.4.0]",20248623316992,0.011485422156315055,0.6851849555969238,1235814400,6.28193251404562e-05,0.6983156204223633,369.3297443808842,0.034670989958992315,Germany,4 x NVIDIA A100-PCIE-40GB,16384,"April 20, 2025 at 08:18:35 PM",168153.3171708246,2352,112.5,1,False,False,AMD EPYC 7742 64-Core Processor,8,167347.39431916023,0.0,4.0,128,668332.5804903524,False,Unknown (no config attribute),128,165924.7767421907,3.30063219621212e-08,166907.0922581768,True,44.36144190732558,0.0002470232525704526,0.18564793902509788,R7_anti_platonic_ideal,0.6896324157714845,30297226.123759646,6.353988880648517e-05,100.0,2,0.03508284112180515,0.4,14369685504,True,128,0.046363081182826886,112.5,torch.float32,244.37962659203268,100.0,0.011360877579679707,0.04609021576171964,277.10583284215136,0.017662015776597904,0.6980552673339844,text_generation,293.97725790447856,greedy,112.5,0.0,16949970993152,False,pure_generative,DistributedType.MULTI_GPU,2885.388627975658,100.0,,40.79178347719436,0,0.02451474083154698,2352,0.017708608296078912,False
NA,45.68891724392902,NA,1980350464,0.0001218677187782611,0.9,1.0,3057647616,112.5,1,128,saxony,0.024400049670534364,,NA,NA,0.15984494505427227,0.6,True,0.008641469690948256,Linux-5.15.0-113-generic-x86_64-with-glibc2.31,16384,meta-llama/Llama-3.2-1B,1,2038940672,0,0.012633592308225371,128,1.0,NA,NA,NA,NA,True,pytorch,NA,0.1,0.6914405822753906,NO_SHARD,2038940672,"3.10.14 (main, Apr  6 2024, 18:45:05) [GCC 9.4.0]",16949970993152,NA,0.6914405822753906,1235814400,NA,NA,800.7760267710692,0.008641469690948256,Germany,4 x NVIDIA A100-PCIE-40GB,16384,"April 20, 2025 at 08:32:23 PM",NA,2353,112.5,1,False,False,AMD EPYC 7742 64-Core Processor,8,NA,NA,5.0,128,119388.19348893905,False,Unknown (no config attribute),128,119388.19348893905,7.043563292065419e-09,NA,True,20.46015296694685,0.0001218677187782611,0.03316338708026085,R5_Real_Time_Mobile_Inference,NA,141973594.68984982,NA,0.0,2,NA,0.2,3057647616,True,128,NA,NA,torch.float16,45.68891724392902,0.0,0.024400049670534364,0.03316338708026085,NA,NA,NA,text_generation,NA,top_p,NA,0.0,16949970993152,True,pure_generative,DistributedType.MULTI_GPU,6256.062709148978,0.0,False,7.286877044002628,0,0.13723300035960362,2353,NA,False
NA,158.5917772935209,NA,1894711296,1.0670252326775159e-05,0.9,1.0,13511950336,112.5,1,128,saxony,0.0021089463339058058,,NA,NA,1.857406271488652,0.05,False,0.0028884934219037817,Linux-5.15.0-113-generic-x86_64-with-glibc2.31,16384,meta-llama/Llama-3.2-1B,1,9907380736,0,0.0019078395075995459,128,1.0,NA,NA,NA,NA,False,pytorch,NA,0.1,0.6600923538208008,NO_SHARD,9907380736,"3.10.14 (main, Apr  6 2024, 18:45:05) [GCC 9.4.0]",20248623316992,NA,0.6600923538208008,1235814400,NA,NA,68.91330236406066,0.0028884934219037817,Germany,4 x NVIDIA A100-PCIE-40GB,16384,"April 20, 2025 at 08:33:59 PM",NA,2354,112.5,4,False,False,AMD EPYC 7742 64-Core Processor,0,NA,NA,0.0,128,18029.19602929089,False,Unknown (no config attribute),128,18029.19602929089,8.903912007766653e-10,NA,True,237.74800275054744,1.0670252326775159e-05,0.005008110008136358,R2_Low_Latency_Chatbot_Deployment,NA,1123101844.591148,NA,0.0,2,NA,0.01,13511950336,True,128,NA,NA,torch.float32,158.5917772935209,0.0,0.0021089463339058058,0.005008110008136358,NA,NA,NA,text_generation,NA,top_p,NA,11.0,16949970993152,False,pure_generative,DistributedType.MULTI_GPU,2153.5406988768955,0.0,False,1.1004147967096491,0,0.9087482311125773,2354,NA,False
NA,101.02146667648904,NA,1864974336,6.633772365081117e-06,,1.0,7197425664,112.5,1,128,saxony,0.0013079526717829138,,NA,NA,2.997225952012963,0.2,True,0.000990183292146174,Linux-5.15.0-113-generic-x86_64-with-glibc2.31,16384,meta-llama/Llama-3.2-1B,1,4963390464,0,0.000878002031041264,128,1.0,NA,NA,NA,NA,False,pytorch,NA,0.0,0.6501889228820801,NO_SHARD,4963390464,"3.10.14 (main, Apr  6 2024, 18:45:05) [GCC 9.4.0]",20248623316992,NA,0.6501889228820801,1235814400,NA,NA,42.70615630898101,0.000990183292146174,Germany,4 x NVIDIA A100-PCIE-40GB,16384,"April 20, 2025 at 08:35:08 PM",NA,2355,112.5,8,False,False,AMD EPYC 7742 64-Core Processor,5,NA,NA,2.0,128,8297.171050659012,False,Unknown (no config attribute),128,8297.171050659012,4.097646995929985e-10,NA,True,383.64492185765926,6.633772365081117e-06,0.0023047697362941696,R4_High_Load_Cloud_API_Deployment,NA,2440424958.50242,NA,0.0,2,NA,0.05,7197425664,True,128,NA,NA,torch.float16,101.02146667648904,0.0,0.0013079526717829138,0.0023047697362941696,NA,NA,NA,text_generation,NA,greedy,NA,3.0,16949970993152,False,pure_generative,DistributedType.MULTI_GPU,2669.134769311313,0.0,False,0.5064191315099494,0,1.974648937567544,2355,NA,False
NA,156.00756581681694,NA,1881640960,1.3928094510957095e-06,,1.0,7549747200,112.5,1,128,saxony,0.00027610856662522564,,NA,NA,14.353671722023767,0,False,0.00032984387498613543,Linux-5.15.0-113-generic-x86_64-with-glibc2.31,16384,meta-llama/Llama-3.2-1B,1,4963390464,0,0.00023136817339224292,128,1.0,NA,NA,NA,NA,False,pytorch,NA,0.0,0.6559295654296875,NO_SHARD,4963390464,"3.10.14 (main, Apr  6 2024, 18:45:05) [GCC 9.4.0]",20248623316992,NA,0.6559295654296875,1235814400,NA,NA,8.917578894019243,0.00032984387498613543,Germany,4 x NVIDIA A100-PCIE-40GB,16384,"April 20, 2025 at 08:35:42 PM",NA,2356,112.5,32,False,False,AMD EPYC 7742 64-Core Processor,0,NA,NA,0.0,128,2186.4429038248445,False,Unknown (no config attribute),128,2186.4429038248445,1.0797983001590293e-10,NA,False,1837.2699804190422,1.3928094510957095e-06,0.0006073452510624568,A4_Latency_Ignorance_Exploit,NA,9260988833.310102,NA,0.0,2,NA,0,7549747200,True,128,NA,NA,torch.float16,156.00756581681694,0.0,0.00027610856662522564,0.0006073452510624568,NA,NA,NA,text_generation,NA,greedy,NA,0.0,16949970993152,False,pure_generative,DistributedType.MULTI_GPU,2229.394723504811,0.0,False,0.1334498842666531,0,7.493449735796311,2356,NA,False
0.005628864363023722,351.36917621017443,0.0048166435755332415,1887182848,5.353176421764625e-06,,1.0,14487126016,112.5,4,128,saxony,0.003818146683561736,,0.004743131294500991,0.000961385990499821,3.9884240583392367,1.5,True,0.01924287872762065,Linux-5.15.0-113-generic-x86_64-with-glibc2.31,16384,meta-llama/Llama-3.2-1B,4,9907380736,0,0.0021966075787289963,128,1.0,0.005766130932481943,0.0022770196426551512,5.261793386032041e-06,112.5,False,pytorch,0.0009208244815918077,2.4,0.6571054458618164,NO_SHARD,9907380736,"3.10.14 (main, Apr  6 2024, 18:45:05) [GCC 9.4.0]",20248623316992,0.000944225563562668,0.6901874542236328,1235814400,5.357945601374974e-06,0.7034482955932617,32.09287631599,0.004980150095227565,Germany,4 x NVIDIA A100-PCIE-40GB,16384,"April 20, 2025 at 08:36:47 PM",20263.9117068854,2357,112.5,16,False,False,AMD EPYC 7742 64-Core Processor,5,20758.071356934994,694.4771748999499,4.0,128,83095.50400439263,False,Unknown (no config attribute),128,21517.97011040437,4.103760670714908e-09,20555.550830167875,True,510.5182794674223,2.1059034482233285e-05,0.023082084445664623,R1_Standard_Production_Config,0.7034540176391602,243678927.7542815,5.086119073061645e-06,100.0,2,0.004702953762358852,0.5,14487126016,True,128,0.005709875230602187,112.5,torch.float32,155.34489667671465,100.0,0.0009917106479074393,0.00597721391955677,0.0,0.002144315879093887,0.696742057800293,text_generation,555.6546332640332,greedy,112.5,11.0,16949970993152,False,pure_generative,DistributedType.MULTI_GPU,4011.6095394987497,100.0,False,5.071747070580605,0,0.19717071574815773,2357,0.002175176969097903,False
NA,549.9928190054255,NA,1878102016,7.670393307216517e-07,,1.0,23630708736,112.5,2,128,saxony,0.000287033533812064,,0.000494594840120044,0.00012917528262505585,31.973203258327068,0,False,0.000989189680240088,Linux-5.15.0-113-generic-x86_64-with-glibc2.31,16384,meta-llama/Llama-3.2-1B,2,1609970688,0,0.00023793161515699957,128,1.0,NA,NA,NA,112.5,False,pytorch,NA,0.8,0.6554274559020996,NO_SHARD,1609970688,"3.10.14 (main, Apr  6 2024, 18:45:05) [GCC 9.4.0]",16949970993152,NA,0.6694936752319336,749275136,8.042706319827314e-07,0.6835598945617676,4.003352400002768,0.000494594840120044,Germany,4 x NVIDIA A100-PCIE-40GB,16384,"April 20, 2025 at 08:37:22 PM",NA,2358,112.5,128,False,False,AMD EPYC 7742 64-Core Processor,0,NA,NA,0.0,128,4600.060286453483,False,Unknown (no config attribute),128,2351.5924702959855,2.713904518368772e-10,2248.467816157497,False,4092.5700170658647,1.571309962704383e-06,0.0012777945240148563,A2_Precision_Minimalist,NA,3684728011.7322006,NA,0.0,2,NA,0,23630708736,True,128,0.0006245743933770825,NA,torch.float16,14.723253342904343,100.0,0.00015785825118700816,0.0006532201306377737,1085.2623846679467,0.0002488442087664599,NA,text_generation,NA,greedy,NA,0.0,16949970993152,True,pure_generative,DistributedType.MULTI_GPU,4003.3524000027683,0.0,True,0.2807653983431081,0,3.561692451781236,2358,NA,False
NA,43.83041236538717,NA,1977470976,0.00012299947504956194,0.9,1.0,3055550464,112.5,1,128,saxony,0.024711819447941246,,NA,NA,0.15770738592246078,0.6,True,0.00873243004149371,Linux-5.15.0-113-generic-x86_64-with-glibc2.31,16384,meta-llama/Llama-3.2-1B,1,2038955008,0,0.0127874434930204,128,1.0,NA,NA,NA,NA,True,pytorch,NA,0.1,0.6904349327087402,NO_SHARD,2038955008,"3.10.14 (main, Apr  6 2024, 18:45:05) [GCC 9.4.0]",16949970993152,NA,0.6904349327087402,1235814400,NA,NA,811.6297106270795,0.00873243004149371,Germany,4 x NVIDIA A100-PCIE-40GB,16384,"April 21, 2025 at 04:26:48 AM",NA,2577,112.5,1,False,False,AMD EPYC 7742 64-Core Processor,8,NA,NA,5.0,128,120842.09627214448,False,Unknown (no config attribute),128,120842.09627214448,7.12933941426603e-09,NA,True,20.18654539807498,0.00012299947504956194,0.033567248964484576,R5_Real_Time_Mobile_Inference,NA,140265449.83942956,NA,0.0,3,NA,0.2,3055550464,True,128,NA,NA,torch.float16,43.83041236538717,0.0,0.024711819447941246,0.033567248964484576,NA,NA,NA,text_generation,NA,top_p,NA,0.0,16949970993152,True,pure_generative,DistributedType.MULTI_GPU,6340.857114274058,0.0,False,7.375616227547882,0,0.13558189162079856,2577,NA,False
