variables_quantisation_cached_flops_for_quantised_models,global_energy_metrics_local_process_results_ram_power_process_3,global_energy_metrics_global_experiment_results_ram_energy_total,setup_region,variables_batching_options_batch_size___fixed_batching,variables_batching_options_adaptive_batching,setup_country,global_energy_metrics_global_experiment_results_total_energy_joules,variables_number_input_prompts,global_energy_metrics_global_experiment_results_cpu_energy_total,variables_quantisation_load_in_8bit,compute_metrics_compute_utilisation_gpu_utilization_percent_3,inference_metrics_raw_inference_metrics_total_generated_tokens,global_energy_metrics_global_experiment_results_ram_power_avg,variables_latency_simulation_simulate,global_energy_metrics_local_process_results_ram_power_process_1,setup_gpu_model,compute_metrics_memory_gpu_max_memory_reserved_bytes,variables_latency_simulation_delay_min,global_energy_metrics_local_process_results_gpu_power_process_1,global_energy_metrics_local_process_results_ram_energy_process_1,global_energy_metrics_local_process_results_total_energy_kwh_process_2,variables_backend,compute_metrics_compute_utilisation_gpu_utilization_percent_1,global_energy_metrics_local_process_results_gpu_energy_process_0,variables_query_rate,variables_decode_token_to_text,global_energy_metrics_per-process_emissions_2,compute_metrics_flops,global_energy_metrics_experiment_id,compute_metrics_compute_utilisation_cpu_memory_usage_bytes,variables_decoder_config_decoder_top_k,global_energy_metrics_local_process_results_ram_power_process_0,variables_max_output_tokens,compute_metrics_compute_utilisation_gpu_utilization_percent_2,variables_config_name,setup_model,inference_metrics_raw_inference_metrics_number_input_prompts,variables_decoder_config_decoder_temperature,global_energy_metrics_local_process_results_total_energy_joules_process_0,setup_experiment_id,global_energy_metrics_local_process_results_total_energy_kwh_process_3,global_energy_metrics_local_process_results_ram_energy_process_3,variables_sharding_config_fsdp_config_cpu_offload,global_energy_metrics_local_process_results_gpu_power_process_2,compute_metrics_compute_utilisation_cpu_usage_percent,inference_metrics_inference_performance_throughput_tokens_per_sec,global_energy_metrics_local_process_results_cpu_energy_process_3,inference_metrics_raw_inference_metrics_total_input_tokens,global_energy_metrics_local_process_results_total_energy_joules_process_3,model_architecture_total_params,compute_metrics_memory_gpu_current_memory_allocated_bytes,setup_task_type,variables_latency_simulation_burst_size,global_energy_metrics_local_process_results_total_energy_kwh_process_0,global_energy_metrics_local_process_results_cpu_energy_process_2,inference_metrics_inference_performance_throughput_queries_per_sec,global_energy_metrics_local_process_results_total_energy_kwh_process_1,global_energy_metrics_local_process_results_gpu_power_process_0,global_energy_metrics_local_process_results_gpu_energy_process_1,variables_quantisation_quantization,variables_sharding_config_sharding_strategy,global_energy_metrics_local_process_results_gpu_power_process_3,global_energy_metrics_local_process_results_ram_energy_process_0,global_energy_metrics_global_derived_quantities_flops_per_joule,variables_inference_type,compute_metrics_memory_gpu_current_memory_reserved_bytes,setup_os,global_energy_metrics_local_process_results_cpu_energy_process_1,global_energy_metrics_local_process_results_ram_power_process_2,global_energy_metrics_per-process_emissions_0,variables_accelerate_config_distributed_type,global_energy_metrics_per-process_emissions_1,compute_metrics_compute_utilisation_gpu_utilization_percent_0,global_energy_metrics_global_derived_quantities_tokens_per_joule,setup_python_version,global_energy_metrics_local_process_results_gpu_energy_process_3,variables_latency_simulation_delay_max,global_energy_metrics_local_process_results_total_energy_joules_process_2,variables_accelerate_config_num_processes,variables_latency_simulation_burst_interval,global_energy_metrics_per-process_emissions_3,variables_batching_options_adaptive_max_tokens,variables_batching_options_max_batch_size___adaptive_batching,setup_available_cpu_count,global_energy_metrics_local_process_results_cpu_power_process_3,global_energy_metrics_local_process_results_total_energy_joules_process_1,global_energy_metrics_local_process_results_cpu_power_process_0,inference_metrics_inference_performance_average_latency_ms_per_batch,global_energy_metrics_local_process_results_cpu_power_process_2,global_energy_metrics_global_experiment_results_gpu_power_avg,compute_metrics_memory_gpu_max_memory_allocated_bytes,global_energy_metrics_global_derived_quantities_joules_per_token,setup_available_gpu_count,global_energy_metrics_local_process_results_gpu_energy_process_2,setup_cpu_model,global_energy_metrics_global_experiment_results_gpu_energy_total,global_energy_metrics_local_process_results_ram_energy_process_2,global_energy_metrics_global_experiment_results_cpu_power_avg,global_energy_metrics_global_derived_quantities_joules_per_flop,setup_date_time,variables_max_input_tokens,variables_fp_precision,model_architecture_architecture,global_energy_metrics_local_process_results_cpu_power_process_1,variables_decoder_config_decoder_top_p,variables_latency_simulation_simulate_burst,global_energy_metrics_global_experiment_results_total_energy_kwh,inference_metrics_inference_performance_total_inference_time_sec,variables_quantisation_load_in_4bit,variables_sharding_config_fsdp_config_use_orig_params,setup_is_encoder_decoder,global_energy_metrics_local_process_results_cpu_energy_process_0
16949970993152,0.9754700660705566,5.176001888062159e-05,saxony,16,False,Germany,185645.32112837065,128,0.008470475024523694,False,100.0,16384,0.9476945400238037,True,0.9577016830444337,4 x NVIDIA A100-PCIE-40GB,1929379840,0.05,648.5929338409863,1.2671358296632387e-05,0.01316315420312945,pytorch,100.0,0.010365786070400063,1.0,True,0.005014503593682164,16949970993152,0537,2624585728,0,0.9165315628051758,128,100.0,latency_True_latency_0.05_latency_0.1_latency_True_latency_4.0_latency_8,TinyLlama/TinyLlama-1.1B-Chat-v1.0,128,1.0,44693.79625560618,0537,0.013247815383190328,1.3698266951132923e-05,False,751.1712190716272,57.2,247.34276761289522,0.0021772588263156653,16384,47692.13537948518,615606272,1087688704,text_generation,8,0.012414943404335051,0.0021661546634659315,1.9323653719757439,0.012742231767225899,895.3699057202138,0.010639896567464113,True,NO_SHARD,440.96321113875337,1.1759640658043533e-05,91302979.73645873,pure_generative,1929379840,Linux-5.15.0-113-generic-x86_64-with-glibc2.31,0.002089663841465153,0.9410748481750488,0.004729472689881438,DistributedType.MULTI_GPU,0.005046755270226355,0.0,0.08825431150333564,"3.10.14 (main, Apr  6 2024, 18:45:05) [GCC 9.4.0]",0.011056858289923532,0.1,47387.35513126602,4,4.0,0.004854153191724706,0,0,128,112.5,45872.03436201323,112.5,8280.007617628144,112.5,684.0243174428952,1087688704,11.330891182151529,4,0.010983368786688708,AMD EPYC 7742 64-Core Processor,0.043045909714476416,1.3630752974812745e-05,112.5,1.0952545063550473e-08,"April 16, 2025 at 04:41:24 PM",128,torch.float16,Unknown (no config attribute),112.5,0.0,True,0.05156814475788073,66.24006094102515,True,False,False,0.002037397693276944
16949970993152,0.9698596000671387,4.6571732489228166e-05,saxony,16,False,Germany,168414.46620069415,128,0.007566599488374779,False,100.0,16384,0.9563523530960083,True,0.9622335433959961,4 x NVIDIA A100-PCIE-40GB,1929379840,0.05,705.0428243725947,1.1311466043077474e-05,0.011772283777019563,pytorch,100.0,0.00960238712635153,1.0,True,0.004452251035606174,16949970993152,0538,2623143936,0,0.9159078598022461,128,100.0,latency_True_latency_0.05_latency_0.1_latency_True_latency_4.0_latency_10,TinyLlama/TinyLlama-1.1B-Chat-v1.0,128,1.0,41306.034105575396,0538,0.0118483820135138,1.2257252502564442e-05,False,600.7683808584287,51.9,271.93610253177707,0.0019159223804090292,16384,42654.175248649684,615606272,1087688704,text_generation,10,0.011473898362659832,0.0019022369319700375,2.1245008010295083,0.011687232013666293,467.7606270661916,0.009787999774840905,True,NO_SHARD,717.9530235997834,1.099183309490251e-05,100644388.66524245,pure_generative,1929379840,Linux-5.15.0-113-generic-x86_64-with-glibc2.31,0.0018879207727823092,0.9774084091186523,0.004370981581255263,DistributedType.MULTI_GPU,0.004513641128048082,0.0,0.09728380447126027,"3.10.14 (main, Apr  6 2024, 18:45:05) [GCC 9.4.0]",0.009920202380602205,0.1,42380.22159727043,4,4.0,0.004484651504855603,0,0,128,112.5,42074.035249198656,112.5,7531.180968369881,112.5,622.8812139742496,1087688704,10.279203259319711,4,0.009858035664200848,AMD EPYC 7742 64-Core Processor,0.03916862494599549,1.2011180848683735e-05,112.5,9.935973711620846e-09,"April 16, 2025 at 04:43:06 PM",128,torch.float16,Unknown (no config attribute),112.5,0.0,True,0.04678179616685949,60.24944774695905,True,False,False,0.0018605194032134031
16949970993152,0.9726619720458984,4.148826295433632e-05,saxony,16,False,Germany,148948.33739058272,128,0.006754186126916465,False,100.0,16384,0.9543228149414062,True,0.9705591201782227,4 x NVIDIA A100-PCIE-40GB,1929379840,0.05,528.9881687641024,1.0040184318467795e-05,0.010707285356400609,pytorch,100.0,0.008284283849643082,1.0,True,0.0037893820956878418,16949970993152,0539,2648444928,0,0.9243664741516113,128,100.0,latency_True_latency_0.05_latency_0.1_latency_True_latency_4.0_latency_20,TinyLlama/TinyLlama-1.1B-Chat-v1.0,128,1.0,35669.44049323819,0539,0.010811884721742611,1.118006061318678e-05,False,533.2567732526572,46.2,312.8851948210387,0.0017687077133177803,16384,38922.7849982734,615606272,1087688704,text_generation,20,0.009908177914788386,0.0017480448899696054,2.4444155845393647,0.009947190171119153,471.4133804283528,0.0083142060958048,True,NO_SHARD,447.29817295372226,9.40443251210658e-06,113797651.5219811,pure_generative,1929379840,Linux-5.15.0-113-generic-x86_64-with-glibc2.31,0.0016229438909958847,0.9497036933898926,0.0040789403565208125,DistributedType.MULTI_GPU,0.004118787484747847,0.0,0.10999787098688274,"3.10.14 (main, Apr  6 2024, 18:45:05) [GCC 9.4.0]",0.009031996947811649,0.1,38546.22728304219,4,4.0,0.003774520376638636,0,0,128,112.5,35809.884616028954,112.5,6545.531824129284,112.5,495.2391238497087,1087688704,9.091085045811933,4,0.008948376880920428,AMD EPYC 7742 64-Core Processor,0.03457886377417996,1.0863585510575158e-05,112.5,8.787527568676059e-09,"April 16, 2025 at 04:44:40 PM",128,torch.float16,Unknown (no config attribute),112.5,0.0,True,0.04137453816405076,52.364254593034275,True,False,False,0.0016144896326331943
16949970993152,0.9582567214965821,4.646150269778217e-05,saxony,16,False,Germany,168709.8168378037,128,0.007218183161805428,False,100.0,16384,0.9577642679214478,True,0.9728522300720215,4 x NVIDIA A100-PCIE-40GB,1929379840,0.05,580.3845342345389,1.1488850918578545e-05,0.01205873279042913,pytorch,100.0,0.009444872555894435,1.0,True,0.004259098707990846,16949970993152,0540,2668834816,0,0.9307594299316406,128,100.0,latency_True_latency_0.05_latency_0.1_latency_True_latency_6.0_latency_5,TinyLlama/TinyLlama-1.1B-Chat-v1.0,128,1.0,40248.73434510315,0540,0.012141423612512706,1.2298716472100007e-05,False,798.3538279096476,42.3,293.1418082240333,0.0018733591914369752,16384,43709.12500504574,615606272,1087688704,text_generation,5,0.011180203984750874,0.0018523531733080749,2.29017037675026,0.011483477622808318,644.0365809034934,0.009704322485675654,True,NO_SHARD,420.20957549847463,1.0526918010146028e-05,100468196.28431919,pure_generative,1929379840,Linux-5.15.0-113-generic-x86_64-with-glibc2.31,0.0017676662862140802,0.9691886901855469,0.004374630800408829,DistributedType.MULTI_GPU,0.004593774256513977,0.0,0.09711349527307857,"3.10.14 (main, Apr  6 2024, 18:45:05) [GCC 9.4.0]",0.010255765704603625,0.1,43411.43804554486,4,6.0,0.004625275325186715,0,0,128,112.5,41340.519442109944,112.5,6986.3797743746545,112.5,610.7461296365386,1087688704,10.29723003160423,4,0.010194232599824105,AMD EPYC 7742 64-Core Processor,0.03959919334599782,1.2147017296957589e-05,112.5,9.953398557788953e-09,"April 16, 2025 at 04:46:16 PM",128,torch.float16,Unknown (no config attribute),112.5,0.0,True,0.04686383801050102,55.891038194997236,True,False,False,0.0017248045108462975
16949970993152,0.9741024971008302,5.158383643120771e-05,saxony,16,False,Germany,142140.51675005394,128,0.00832577093148393,False,100.0,16384,0.9560744762420654,True,0.9606442451477051,4 x NVIDIA A100-PCIE-40GB,1929379840,0.05,468.43857569507844,1.2817258521024572e-05,0.010328000123176737,pytorch,100.0,0.0077457892521799465,1.0,True,0.003934451646924178,16949970993152,0541,2646020096,0,0.9228343963623047,128,100.0,latency_True_latency_0.05_latency_0.1_latency_True_latency_6.0_latency_8,TinyLlama/TinyLlama-1.1B-Chat-v1.0,128,1.0,35380.74155999839,0541,0.009585078847850812,1.2578377503628531e-05,False,450.8232167695375,40.0,243.3362785953842,0.002024503876398739,16384,34506.283852262924,615606272,1087688704,text_generation,8,0.009827983766666219,0.0021769705108072223,1.901064676526439,0.009742414137321213,438.01747149944237,0.007675215029057547,True,NO_SHARD,589.0574510159012,1.2279819950946884e-05,119247990.51460862,pure_generative,1929379840,Linux-5.15.0-113-generic-x86_64-with-glibc2.31,0.0020543818497426405,0.9667167663574219,0.003651435787088767,DistributedType.MULTI_GPU,0.003743970415911496,0.0,0.11526621947498852,"3.10.14 (main, Apr  6 2024, 18:45:05) [GCC 9.4.0]",0.007547996593948447,0.1,37180.80044343625,4,6.0,0.003711372665612516,0,0,128,112.5,35072.69089435637,112.5,8416.33648637071,112.5,486.5841787449899,1087688704,8.675568649295284,4,0.008137121231913902,AMD EPYC 7742 64-Core Processor,0.031106122107099843,1.3908380455607727e-05,112.5,8.385885545614236e-09,"April 16, 2025 at 04:48:06 PM",128,torch.float16,Unknown (no config attribute),112.5,0.0,True,0.03948347687501498,67.33069189096568,True,False,False,0.002069914694535328
16949970993152,0.9653019905090332,3.785451579542327e-05,saxony,16,False,Germany,114200.2317360215,128,0.005984189572931427,False,100.0,16384,0.9529627561569214,True,0.973820686340332,4 x NVIDIA A100-PCIE-40GB,1929379840,0.05,470.01172702532693,9.85401453591929e-06,0.008428373984421568,pytorch,100.0,0.006139096855714676,1.0,True,0.0032107890693653966,16949970993152,0542,2645491712,0,0.9238343238830566,128,100.0,latency_True_latency_0.05_latency_0.1_latency_True_latency_6.0_latency_10,TinyLlama/TinyLlama-1.1B-Chat-v1.0,128,1.0,27272.484205252265,0542,0.007596276770843783,9.078884667640483e-06,False,388.86080226518305,33.1,353.61261299674885,0.0014338754635246005,16384,27346.596375037618,615606272,1087688704,text_generation,10,0.0075756900570145185,0.0015949866858136373,2.7625985390371004,0.008121945781059433,467.03294056937284,0.00658464998993491,True,NO_SHARD,442.5643059086763,8.707554295253944e-06,148423262.6806971,pure_generative,1929379840,Linux-5.15.0-113-generic-x86_64-with-glibc2.31,0.0015274417765886031,0.9488940238952638,0.002893801635852939,DistributedType.MULTI_GPU,0.003094055245294591,0.0,0.14346730957492526,"3.10.14 (main, Apr  6 2024, 18:45:05) [GCC 9.4.0]",0.0061533224226515415,0.1,30342.146343917644,4,6.0,0.002885959127219681,0,0,128,112.5,29239.004811813957,112.5,5791.648614125734,112.5,442.1174439421398,1087688704,6.970228987794281,4,0.0068231732363113196,AMD EPYC 7742 64-Core Processor,0.025700242504612447,1.0214062296609558e-05,112.5,6.73748832857353e-09,"April 16, 2025 at 04:49:32 PM",128,torch.float16,Unknown (no config attribute),112.5,0.0,True,0.031722286593339304,46.33318891300587,True,False,False,0.0014278856470045869
16949970993152,0.9738035202026367,3.670475325750622e-05,saxony,16,False,Germany,111804.63797848279,128,0.005706506100981642,False,100.0,16384,0.9628980159759521,True,0.9759407043457032,4 x NVIDIA A100-PCIE-40GB,1929379840,0.05,468.156821203026,9.557295492044987e-06,0.008160038449361803,pytorch,100.0,0.006147131584369525,1.0,True,0.0028721901760958377,16949970993152,0543,2671038464,0,0.9323000907897949,128,100.0,latency_True_latency_0.05_latency_0.1_latency_True_latency_6.0_latency_20,TinyLlama/TinyLlama-1.1B-Chat-v1.0,128,1.0,27142.36680389819,0543,0.00747582074911217,8.724071995241203e-06,False,478.3034037787451,34.8,365.6664920267325,0.0013689601319438226,16384,26912.954696803812,615606272,1087688704,text_generation,20,0.007539546334416163,0.0015035819120093948,2.8567694689588476,0.007881438350021749,368.8053970010467,0.0064219306930981546,True,NO_SHARD,523.2222472447882,8.401054449759236e-06,151603469.22650993,pure_generative,1929379840,Linux-5.15.0-113-generic-x86_64-with-glibc2.31,0.0014499503614315474,0.9695477485656738,0.0030024339394407852,DistributedType.MULTI_GPU,0.0028479139143742812,0.0,0.14654132687369517,"3.10.14 (main, Apr  6 2024, 18:45:05) [GCC 9.4.0]",0.006098136545173105,0.1,29376.13841770249,4,6.0,0.003108566647284379,0,0,128,112.5,28373.178060078295,112.5,5600.731936494412,112.5,459.6219673069015,1087688704,6.824013548491381,4,0.006646434206031948,AMD EPYC 7742 64-Core Processor,0.025313633028672733,1.00223313204608e-05,112.5,6.596155121660872e-09,"April 16, 2025 at 04:50:54 PM",128,torch.float16,Unknown (no config attribute),112.5,0.0,True,0.031056843882911883,44.8058554919553,True,False,False,0.001384013695596878
16949970993152,0.9688682556152344,3.8264361449045165e-05,saxony,16,False,Germany,114669.27110137595,128,0.005854133787470345,False,100.0,16384,0.9519685506820679,True,0.9685578346252441,4 x NVIDIA A100-PCIE-40GB,1929379840,0.1,513.29330449906,9.772197854254592e-06,0.008512517698231277,pytorch,100.0,0.006247559442487116,1.0,True,0.0029256778833912805,16949970993152,0544,2610864128,0,0.9114446640014648,128,100.0,latency_True_latency_0.1_latency_0.2_latency_True_latency_2.0_latency_5,TinyLlama/TinyLlama-1.1B-Chat-v1.0,128,1.0,27584.10346564981,0544,0.007679952443604884,9.172518649200347e-06,False,452.0318291859957,28.4,359.57502382808025,0.0014090663044753456,16384,27647.82879697758,615606272,1087688704,text_generation,5,0.007662250962680503,0.0015705047519386417,2.809179873656877,0.007997854201421102,465.3321998774759,0.006519486604476654,True,NO_SHARD,457.16226111650553,8.724188227221818e-06,147816157.112981,pure_generative,1929379840,Linux-5.15.0-113-generic-x86_64-with-glibc2.31,0.0014685953990901913,0.9590034484863281,0.0029189345042331376,DistributedType.MULTI_GPU,0.0032428436171412054,0.0,0.14288047567264428,"3.10.14 (main, Apr  6 2024, 18:45:05) [GCC 9.4.0]",0.006261713620480336,0.2,30645.063713632597,4,2.0,0.003046782558031369,0,0,128,112.5,28792.275125115968,112.5,5695.6124988792,112.5,471.9548986697593,1087688704,6.998856878746092,4,0.006931417489574265,AMD EPYC 7742 64-Core Processor,0.02596017715701837,1.0595456718368404e-05,112.5,6.765160314888077e-09,"April 16, 2025 at 04:52:30 PM",128,torch.float16,Unknown (no config attribute),112.5,0.0,True,0.03185257530593776,45.5648999910336,True,False,False,0.001405967331966167
16949970993152,0.9771137237548828,3.842916169707329e-05,saxony,16,False,Germany,115635.59385222357,128,0.005905164577568939,False,100.0,16384,0.9575797319412231,True,0.9669957160949708,4 x NVIDIA A100-PCIE-40GB,1929379840,0.1,531.3866247736179,9.829712814753097e-06,0.008574805485366255,pytorch,100.0,0.006293646423801036,1.0,True,0.0030545261190583354,16949970993152,0545,2626908160,0,0.9166288375854492,128,100.0,latency_True_latency_0.1_latency_0.2_latency_True_latency_2.0_latency_8,TinyLlama/TinyLlama-1.1B-Chat-v1.0,128,1.0,27781.969107577304,0545,0.007810797989763892,9.290163389951094e-06,False,424.06238307279443,31.8,356.9622125396916,0.0014341202324667402,16384,28118.87276315001,615606272,1087688704,text_generation,8,0.007717213640993695,0.0015843614318127941,2.788767285466341,0.008018181176160481,537.7972524339651,0.0065365146736526825,True,NO_SHARD,474.5848156980945,8.721093596300113e-06,146580913.6139622,pure_generative,1929379840,Linux-5.15.0-113-generic-x86_64-with-glibc2.31,0.0014718367896930432,0.9695806503295898,0.0029398725365365483,DistributedType.MULTI_GPU,0.003266572149650275,0.0,0.14168647778933813,"3.10.14 (main, Apr  6 2024, 18:45:05) [GCC 9.4.0]",0.006367387593907203,0.2,30869.29974731852,4,2.0,0.0029755234942005545,0,0,128,112.5,28865.452234177734,112.5,5737.301955377916,112.5,491.957768994618,1087688704,7.057836538832006,4,0.006979855861657391,AMD EPYC 7742 64-Core Processor,0.026177404553018313,1.0588191896068986e-05,112.5,6.822170604241257e-09,"April 16, 2025 at 04:53:54 PM",128,torch.float16,Unknown (no config attribute),112.5,0.0,True,0.032120998292284327,45.89841564302333,True,False,False,0.0014148461235963619
16949970993152,0.9691400527954102,3.6416489296702464e-05,saxony,16,False,Germany,110968.8181013612,128,0.005621319238665819,False,100.0,16384,0.9595116376876831,True,0.9689497947692871,4 x NVIDIA A100-PCIE-40GB,1929379840,0.1,0.0,9.46165190440549e-06,0.00823948074188278,pytorch,100.0,0.006120789618847766,1.0,True,0.003138830188620245,16949970993152,0546,2645250048,0,0.9230833053588867,128,100.0,latency_True_latency_0.1_latency_0.2_latency_True_latency_2.0_latency_10,TinyLlama/TinyLlama-1.1B-Chat-v1.0,128,1.0,26963.782699898362,0546,0.007343813454827651,8.501366620262053e-06,False,441.95004582920757,32.6,368.1152808134916,0.0013367042337704335,16384,26437.72843737954,615606272,1087688704,text_generation,10,0.007489939638860656,0.001514822625182205,2.875900631355403,0.007751437859251469,633.8630317474044,0.006332979510821346,True,NO_SHARD,521.3761236005241,8.354336825432422e-06,152745350.29894206,pure_generative,1929379840,Linux-5.15.0-113-generic-x86_64-with-glibc2.31,0.001408996696525719,0.9768733978271484,0.0027976257356165934,DistributedType.MULTI_GPU,0.0029529102524818475,0.0,0.1476450797649707,"3.10.14 (main, Apr  6 2024, 18:45:05) [GCC 9.4.0]",0.005998607854436955,0.2,29662.130670778006,4,2.0,0.0028532925054239673,0,0,128,112.5,27905.17629330529,112.5,5563.474560127361,112.5,399.297300294284,1087688704,6.7729991516944095,4,0.006714558982753971,AMD EPYC 7742 64-Core Processor,0.025166935966860038,1.0099133946602502e-05,112.5,6.546844130069248e-09,"April 16, 2025 at 04:55:16 PM",128,torch.float16,Unknown (no config attribute),112.5,0.0,True,0.030824671694822555,44.507796481018886,True,False,False,0.0013607956831874616
16949970993152,0.9567160606384278,3.671014258790708e-05,saxony,16,False,Germany,111146.83202217883,128,0.005631243309779165,False,100.0,16384,0.951874852180481,True,0.9571995735168457,4 x NVIDIA A100-PCIE-40GB,1929379840,0.1,0.0,9.470813590179374e-06,0.008169423336596154,pytorch,100.0,0.006165848266003415,1.0,True,0.003112141820076305,16949970993152,0547,2667696128,0,0.9306035041809082,128,100.0,latency_True_latency_0.1_latency_0.2_latency_True_latency_2.0_latency_20,TinyLlama/TinyLlama-1.1B-Chat-v1.0,128,1.0,27178.339774861503,0547,0.007361600568143402,8.630423133508861e-06,False,496.3992427619658,27.6,368.13175289153094,0.0013395183898119284,16384,26501.76204531625,615606272,1087688704,text_generation,20,0.0075495388263504175,0.0014927467598445218,2.8760293194650854,0.007793557275070813,411.76415811393906,0.006360225365949823,True,NO_SHARD,441.00569718339466,8.573495755094809e-06,152500711.7591054,pure_generative,1929379840,Linux-5.15.0-113-generic-x86_64-with-glibc2.31,0.0014238610955308103,0.9629802703857422,0.0028759968158981915,DistributedType.MULTI_GPU,0.0028044017364342293,0.0,0.1474086098714055,"3.10.14 (main, Apr  6 2024, 18:45:05) [GCC 9.4.0]",0.006013451755197963,0.2,29409.924011746156,4,2.0,0.002968955643938226,0,0,128,112.5,28056.806190254927,112.5,5563.22562211426,112.5,337.2922745148249,1087688704,6.783864259166188,4,0.006666641166642506,AMD EPYC 7742 64-Core Processor,0.025206166553793707,1.003541010912403e-05,112.5,6.557346444255482e-09,"April 16, 2025 at 04:56:36 PM",128,torch.float16,Unknown (no config attribute),112.5,0.0,True,0.030874120006160785,44.50580497691408,True,False,False,0.0013751170645919044
16949970993152,0.977043628692627,4.094431541532331e-05,saxony,16,False,Germany,120769.28294730306,128,0.00624213385881194,False,100.0,16384,0.9636433124542236,True,0.9766888618469237,4 x NVIDIA A100-PCIE-40GB,1929379840,0.1,510.527983618836,1.0453825269491687e-05,0.008952517097747761,pytorch,100.0,0.006566723586709067,1.0,True,0.0034104613883870097,16949970993152,0548,2644668416,0,0.9228529930114746,128,100.0,latency_True_latency_0.1_latency_0.2_latency_True_latency_4.0_latency_5,TinyLlama/TinyLlama-1.1B-Chat-v1.0,128,1.0,29065.870278205177,0548,0.008022907593684863,9.799325312860775e-06,False,540.4065280791953,32.6,336.8436573480647,0.0014877449925315889,16384,28882.467337265505,615606272,1087688704,text_generation,5,0.008073852855056993,0.0016736423986567393,2.6315910730317555,0.0084977454944279,464.3014515900993,0.006904286356755662,True,NO_SHARD,590.0600265904903,9.388113127061838e-06,140350017.649339,pure_generative,1929379840,Linux-5.15.0-113-generic-x86_64-with-glibc2.31,0.0015830053124027484,0.9779877662658691,0.003075734245133962,DistributedType.MULTI_GPU,0.0030563266478142487,0.0,0.13566363565434977,"3.10.14 (main, Apr  6 2024, 18:45:05) [GCC 9.4.0]",0.006525363275840412,0.2,32229.06155189194,4,4.0,0.003237216146102309,0,0,128,112.5,30591.883779940443,112.5,6079.971984996519,112.5,526.3239974696552,1087688704,7.371172054889103,4,0.007267571647385118,AMD EPYC 7742 64-Core Processor,0.02726394486669026,1.1303051705909008e-05,112.5,7.12504363553751e-09,"April 16, 2025 at 04:58:05 PM",128,torch.float16,Unknown (no config attribute),112.5,0.0,True,0.03354702304091752,48.63977587997215,True,False,False,0.0014977411552208647
16949970993152,0.9720969200134277,4.014102635091084e-05,saxony,16,False,Germany,118456.342779097,128,0.00607326525717508,False,100.0,16384,0.9617840051651001,True,0.9738779067993165,4 x NVIDIA A100-PCIE-40GB,1929379840,0.1,569.2971508149869,1.0222576640384076e-05,0.0087198937514629,pytorch,100.0,0.006401576232368811,1.0,True,0.0031455965910792303,16949970993152,0549,2669383680,0,0.9312701225280762,128,100.0,latency_True_latency_0.1_latency_0.2_latency_True_latency_4.0_latency_8,TinyLlama/TinyLlama-1.1B-Chat-v1.0,128,1.0,28292.432561911122,0549,0.008068394205072466,9.81557963544017e-06,False,428.9433093009775,27.3,349.3508450885678,0.0014908075378916692,16384,29046.219138260876,615606272,1087688704,text_generation,8,0.007859009044975312,0.001612476828559011,2.729303477254436,0.0082572426593496,530.8595824052956,0.006725332046927157,True,NO_SHARD,482.41899006831216,9.139957664166321e-06,143090446.6193179,pure_generative,1929379840,Linux-5.15.0-113-generic-x86_64-with-glibc2.31,0.0015216880357820626,0.9698910713195801,0.0033218435246197917,DistributedType.MULTI_GPU,0.002993889495683345,0.0,0.13831255984792354,"3.10.14 (main, Apr  6 2024, 18:45:05) [GCC 9.4.0]",0.00656777108754536,0.2,31391.61750526644,4,4.0,0.003073654772422356,0,0,128,112.5,29726.073573658563,112.5,5862.30154812074,112.5,502.8797581473931,1087688704,7.230001390325745,4,0.00709645401049297,AMD EPYC 7742 64-Core Processor,0.026791133377334297,1.0962912410920273e-05,112.5,6.9885867549245275e-09,"April 16, 2025 at 04:59:30 PM",128,torch.float16,Unknown (no config attribute),112.5,0.0,True,0.03290453966086028,46.89841238496592,True,False,False,0.0014482928549423382
