variables_inference_type,variables_sharding_config_fsdp_config_use_orig_params,global_energy_metrics_local_process_results_gpu_energy_process_3,setup_gpu_model,global_energy_metrics_local_process_results_cpu_power_process_0,global_energy_metrics_local_process_results_total_energy_kwh_process_2,global_energy_metrics_local_process_results_total_energy_joules_process_0,setup_is_encoder_decoder,variables_max_output_tokens,global_energy_metrics_global_experiment_results_gpu_energy_total,variables_fp_precision,global_energy_metrics_global_experiment_results_gpu_power_avg,variables_latency_simulation_burst_interval,inference_metrics_raw_inference_metrics_total_generated_tokens,global_energy_metrics_local_process_results_cpu_power_process_1,global_energy_metrics_local_process_results_gpu_energy_process_1,global_energy_metrics_local_process_results_total_energy_joules_process_3,variables_latency_simulation_simulate,global_energy_metrics_global_experiment_results_ram_power_avg,variables_backend,variables_config_name,variables_decode_token_to_text,global_energy_metrics_local_process_results_cpu_power_process_3,global_energy_metrics_local_process_results_ram_energy_process_3,global_energy_metrics_local_process_results_gpu_power_process_2,global_energy_metrics_global_derived_quantities_flops_per_joule,variables_decoder_config_decoder_top_k,global_energy_metrics_local_process_results_total_energy_kwh_process_1,compute_metrics_compute_utilisation_cpu_usage_percent,compute_metrics_compute_utilisation_gpu_utilization_percent_1,setup_experiment_id,global_energy_metrics_global_experiment_results_cpu_power_avg,inference_metrics_inference_performance_throughput_queries_per_sec,compute_metrics_compute_utilisation_gpu_utilization_percent_3,compute_metrics_memory_gpu_max_memory_reserved_bytes,global_energy_metrics_local_process_results_gpu_energy_process_2,variables_latency_simulation_delay_max,global_energy_metrics_global_derived_quantities_joules_per_flop,compute_metrics_flops,variables_accelerate_config_num_processes,setup_task_type,compute_metrics_compute_utilisation_gpu_utilization_percent_0,global_energy_metrics_local_process_results_gpu_energy_process_0,global_energy_metrics_local_process_results_ram_energy_process_0,global_energy_metrics_global_experiment_results_ram_energy_total,variables_latency_simulation_simulate_burst,global_energy_metrics_local_process_results_cpu_energy_process_2,global_energy_metrics_local_process_results_ram_power_process_2,global_energy_metrics_local_process_results_ram_power_process_3,global_energy_metrics_local_process_results_total_energy_kwh_process_3,compute_metrics_memory_gpu_current_memory_allocated_bytes,variables_quantisation_load_in_4bit,inference_metrics_raw_inference_metrics_number_input_prompts,model_architecture_total_params,global_energy_metrics_per-process_emissions_3,compute_metrics_memory_gpu_max_memory_allocated_bytes,model_architecture_architecture,variables_quantisation_load_in_8bit,setup_available_cpu_count,variables_query_rate,variables_quantisation_quantization,setup_python_version,global_energy_metrics_global_derived_quantities_joules_per_token,variables_sharding_config_sharding_strategy,variables_decoder_config_decoding_mode,global_energy_metrics_global_experiment_results_cpu_energy_total,global_energy_metrics_local_process_results_ram_energy_process_1,global_energy_metrics_local_process_results_cpu_energy_process_0,setup_os,inference_metrics_inference_performance_average_latency_ms_per_batch,variables_batching_options_batch_size___fixed_batching,setup_model,compute_metrics_memory_gpu_current_memory_reserved_bytes,global_energy_metrics_experiment_id,global_energy_metrics_local_process_results_total_energy_joules_process_2,global_energy_metrics_local_process_results_gpu_power_process_3,variables_batching_options_adaptive_max_tokens,compute_metrics_compute_utilisation_cpu_memory_usage_bytes,global_energy_metrics_local_process_results_cpu_power_process_2,setup_available_gpu_count,setup_date_time,global_energy_metrics_local_process_results_gpu_power_process_0,global_energy_metrics_local_process_results_cpu_energy_process_3,global_energy_metrics_per-process_emissions_2,global_energy_metrics_local_process_results_total_energy_joules_process_1,global_energy_metrics_local_process_results_cpu_energy_process_1,global_energy_metrics_local_process_results_ram_power_process_1,global_energy_metrics_global_experiment_results_total_energy_kwh,inference_metrics_inference_performance_total_inference_time_sec,inference_metrics_raw_inference_metrics_total_input_tokens,global_energy_metrics_global_experiment_results_total_energy_joules,global_energy_metrics_per-process_emissions_1,global_energy_metrics_local_process_results_ram_power_process_0,inference_metrics_inference_performance_throughput_tokens_per_sec,variables_sharding_config_fsdp_config_cpu_offload,setup_cpu_model,global_energy_metrics_per-process_emissions_0,variables_batching_options_adaptive_batching,global_energy_metrics_local_process_results_ram_energy_process_2,variables_number_input_prompts,global_energy_metrics_local_process_results_total_energy_kwh_process_0,setup_country,setup_region,compute_metrics_compute_utilisation_gpu_utilization_percent_2,variables_decoder_config_decoder_top_p,variables_latency_simulation_delay_min,variables_decoder_config_decoder_temperature,variables_max_input_tokens,global_energy_metrics_local_process_results_gpu_power_process_1,variables_quantisation_cached_flops_for_quantised_models,variables_batching_options_max_batch_size___adaptive_batching,global_energy_metrics_global_derived_quantities_tokens_per_joule,variables_accelerate_config_distributed_type,variables_latency_simulation_burst_size
pure_generative,False,0.0070937442860978805,4 x NVIDIA A100-PCIE-40GB,112.5,0.00591306993644,21401.62221098387,False,128,0.025005699726754926,torch.float32,704.859962501732,0.0,16384,112.5,0.007512213509762944,29481.476528495823,False,0.6453770399093628,pytorch,decoding_top_p_topp_0.8_temp_0.0,True,112.5,5.221776840127312e-06,849.4292804941408,163792731.25821942,,0.008698366130667405,4.8,100.0,0091,112.5,5.435058565773797,100.0,9418309632,0.005186264426784604,0,6.105277031027091e-09,16949970993152,4,text_generation,0.0,0.005213477504109498,3.7534124995395567e-06,1.8096427125470796e-05,False,0.0007233967183092319,0.630732536315918,0.6249861717224121,0.008189299035693284,8818209280,,128,1100048384,0.002264707772576196,8818209280,Unknown (no config attribute),,128,1.0,,"3.10.14 (main, Apr  6 2024, 18:45:05) [GCC 9.4.0]",6.316178502262352,NO_SHARD,top_p,0.0037218340075269225,5.712446439639986e-06,0.0007276641419975931,Linux-5.15.0-113-generic-x86_64-with-glibc2.31,2943.8505227444693,16,TinyLlama/TinyLlama-1.1B-Chat-v1.0,9418309632,0091,21287.051771184,624.3913013395832,0,1995071488,112.5,4,"April 17, 2025 at 04:01:45 AM",811.3469624220462,0.0010903329727552772,0.003313642577477748,31314.118070402656,0.0011804401744648202,0.6303448677062988,0.02874563016140732,23.550804181955755,16384,103484.26858106635,0.002252583992286818,0.6954445838928223,695.687496419046,False,AMD EPYC 7742 64-Core Processor,0.0031197134676473567,False,3.4087913461639394e-06,128,0.005944895058606631,Germany,saxony,100.0,0.8,0,0.0,128,534.2723057511575,16949970993152,0,0.15832358120370038,DistributedType.MULTI_GPU,0
pure_generative,False,0.007429511221386242,4 x NVIDIA A100-PCIE-40GB,112.5,0.006037176986083089,21772.23017813851,False,128,0.02542488672878207,torch.float32,816.0552719324794,0.0,16384,112.5,0.007414164542439039,30929.769278829473,False,0.6551470756530762,pytorch,decoding_top_k_topk_50_temp_0.6,True,112.5,5.6475945684521866e-06,1410.9624433298363,160952797.5992164,50,0.008576211514185172,4.8,100.0,0092,112.5,5.2974848937148735,100.0,9418309632,0.005286732284935702,0,6.213001668290782e-09,16949970993152,4,text_generation,0.0,0.005294478680021086,3.809849005773219e-06,1.8880218809588316e-05,False,0.0007467645381893818,0.6430721282958985,0.635295867919922,0.008591602577452631,8818209280,,128,1100048384,0.0032671077763288415,8818209280,Unknown (no config attribute),,128,1.0,,"3.10.14 (main, Apr  6 2024, 18:45:05) [GCC 9.4.0]",6.427624393184432,NO_SHARD,top_k,0.0038090658462788265,5.742612277357998e-06,0.0007495531871227285,Linux-5.15.0-113-generic-x86_64-with-glibc2.31,3020.301203498093,16,TinyLlama/TinyLlama-1.1B-Chat-v1.0,9418309632,0092,21733.837149899122,596.1824495916863,0,2004144128,112.5,4,"April 17, 2025 at 04:02:55 AM",679.6003969664814,0.0011564437614979396,0.00327297100188058,30874.36145106662,0.0011563043594687767,0.6435256004333497,0.029252832793870483,24.162409627984744,16384,105310.19805793374,0.002299862572848353,0.6986947059631348,678.0780663955038,False,AMD EPYC 7742 64-Core Processor,0.002303925301767185,False,3.6801629580049137e-06,128,0.006047841716149587,Germany,saxony,100.0,,0,0.6,128,577.4757978419138,16949970993152,0,0.15557847484995477,DistributedType.MULTI_GPU,0
pure_generative,False,0.007476629870187601,4 x NVIDIA A100-PCIE-40GB,112.5,0.006861687554716365,24671.72761954812,False,128,0.027656840736565158,torch.float32,690.4762755440705,4.0,16384,112.5,0.00826132216460973,31297.09467534904,True,0.6463544368743896,pytorch,latency_burst_0.1_0.2_4.0_8,True,112.5,5.88636625614298e-06,769.5916569287472,146894374.20724016,,0.009643872069584074,4.7,100.0,0093,112.5,4.432090593623642,100.0,9418309632,0.005963445604084683,0.2,6.807612649543605e-09,16949970993152,4,text_generation,11.0,0.005955443097683144,4.727066165710396e-06,2.171122762599314e-05,True,0.0008939693981192251,0.6266083717346191,0.6284222602844238,0.008693637409819177,8818209280,,128,1100048384,0.0033118411712706156,8818209280,Unknown (no config attribute),,128,1.0,,"3.10.14 (main, Apr  6 2024, 18:45:05) [GCC 9.4.0]",7.0427756922838585,NO_SHARD,,0.004373902742025166,6.825242691679936e-06,0.0008930875082478449,Linux-5.15.0-113-generic-x86_64-with-glibc2.31,3610.034511257254,16,TinyLlama/TinyLlama-1.1B-Chat-v1.0,9418309632,0093,24702.075196978913,661.2060097099699,0,1998290944,112.5,4,"April 17, 2025 at 04:04:15 AM",781.5566947623017,0.0012111211733754317,0.0026107485101852378,34717.939450502665,0.0013757246622826639,0.6339869499206543,0.032052454706216316,28.880276090058032,16384,115388.83694237874,0.0026139598739691994,0.6964001655578613,567.3075959838262,False,AMD EPYC 7742 64-Core Processor,0.003673833064908053,False,4.2725525124598305e-06,128,0.0068532576720967,Germany,saxony,100.0,,0.1,1.0,128,549.5507407752638,16949970993152,0,0.14198947172144227,DistributedType.MULTI_GPU,8
pure_generative,False,0.007383143684288385,4 x NVIDIA A100-PCIE-40GB,112.5,0.005965640893624793,21258.978152210162,False,128,0.025421718670694204,torch.float32,529.81871768222,0.0,16384,112.5,0.007623504709911799,30713.777666665963,False,0.6355741024017334,pytorch,decoding_top_p_topp_0.9_temp_0.0,True,112.5,5.550935679817358e-06,788.2792512794756,161037249.03148517,,0.008834974462794111,5.5,100.0,0094,112.5,5.478186663580588,100.0,9418309632,0.00523286196406314,0,6.209743435225258e-09,16949970993152,4,text_generation,0.0,0.00518220831243088,3.712518014233319e-06,1.8236418619638065e-05,False,0.0007294087534646679,0.6253080368041992,0.6177921295166016,0.008531604907407212,8818209280,,128,1100048384,0.002272610898426365,8818209280,Unknown (no config attribute),,128,1.0,,"3.10.14 (main, Apr  6 2024, 18:45:05) [GCC 9.4.0]",6.424253607298839,NO_SHARD,top_p,0.0037975368834595427,5.602788828600723e-06,0.0007193508785021549,Linux-5.15.0-113-generic-x86_64-with-glibc2.31,2920.674482738832,16,TinyLlama/TinyLlama-1.1B-Chat-v1.0,9418309632,0094,21476.307217049252,0.0,0,1995329536,112.5,4,"April 17, 2025 at 04:05:27 AM",856.7275141197721,0.0011429102874390084,0.0033656835216014165,31805.9080660588,0.0012058669640537117,0.6046714782714844,0.029237491972773384,23.365395861910656,16384,105254.97110198418,0.0022496132575234615,0.6945247650146484,701.2078929383152,False,AMD EPYC 7742 64-Core Processor,0.0032501148894767775,False,3.370176096986663e-06,128,0.005905271708947267,Germany,saxony,100.0,0.9,0,0.0,128,474.2681053296327,16949970993152,0,0.15566010639179342,DistributedType.MULTI_GPU,0
pure_generative,False,0.007383497573459685,4 x NVIDIA A100-PCIE-40GB,112.5,0.006454961908976446,22870.93349519329,False,128,0.02623112570710795,torch.float32,613.3830580059166,2.0,16384,112.5,0.007678700587401721,30796.014146933623,True,0.6435785293579102,pytorch,latency_burst_0.05_0.1_2.0_8,True,112.5,5.548966559829004e-06,696.6642831682406,155452283.56333348,,0.008925465864259352,4.8,100.0,0095,112.5,4.886525238967694,100.0,9418309632,0.0056285653361820565,0.1,6.4328421370058915e-09,16949970993152,4,text_generation,8.0,0.005540362210064487,4.17134531237176e-06,1.962450817435575e-05,True,0.0008225605709067168,0.6285724639892578,0.6197676658630371,0.008554448374148229,8818209280,,128,1100048384,0.0034001562209896004,8818209280,Unknown (no config attribute),,128,1.0,,"3.10.14 (main, Apr  6 2024, 18:45:05) [GCC 9.4.0]",6.655059059190416,NO_SHARD,,0.004037163014099862,6.0681944144829435e-06,0.00080850352662128,Linux-5.15.0-113-generic-x86_64-with-glibc2.31,3274.3103161337785,16,TinyLlama/TinyLlama-1.1B-Chat-v1.0,9418309632,0095,23237.862872315203,551.5809844677121,0,1999720448,112.5,4,"April 17, 2025 at 04:06:41 AM",709.8670772441264,0.001165401834128716,0.002459017739224577,32131.67711133367,0.0012406970824431485,0.6292362213134766,0.030287913229382162,26.19448252907023,16384,109036.48762577579,0.003258817108131768,0.6967377662658691,625.4752305878649,False,AMD EPYC 7742 64-Core Processor,0.0024201894763871902,False,3.836001887672041e-06,128,0.006353037081998136,Germany,saxony,100.0,,0.05,1.0,128,495.4198871435873,16949970993152,0,0.15026162669721663,DistributedType.MULTI_GPU,8
pure_generative,False,0.007675426418117581,4 x NVIDIA A100-PCIE-40GB,112.5,0.006992174276507268,25292.959867282185,False,128,0.02784762866697932,torch.float32,679.1615089342533,6.0,16384,112.5,0.008058514780141302,32189.213307917245,True,0.6477706432342529,pytorch,latency_burst_0.05_0.1_6.0_5,True,112.5,6.1971432543202775e-06,807.9172695532773,145454669.06771815,,0.009410264159601394,4.8,100.0,0096,112.5,4.159315916170278,100.0,9418309632,0.006042082889219813,0.1,6.8749941573511e-09,16949970993152,4,text_generation,0.0,0.006071604579500622,5.03170729347557e-06,2.23578983328577e-05,True,0.0009455278901550628,0.6340484619140626,0.6329298019409181,0.008941448141088123,8818209280,,128,1100048384,0.0034062446693475207,8818209280,Unknown (no config attribute),,128,1.0,,"3.10.14 (main, Apr  6 2024, 18:45:05) [GCC 9.4.0]",7.112484835521889,NO_SHARD,,0.004499722197240772,6.565550652671532e-06,0.0009491858985620638,Linux-5.15.0-113-generic-x86_64-with-glibc2.31,3846.786424132006,16,TinyLlama/TinyLlama-1.1B-Chat-v1.0,9418309632,0096,25171.827395426164,574.1531966199018,0,1998557184,112.5,4,"April 17, 2025 at 04:07:58 AM",770.5280398314222,0.0012598245797162237,0.002663668790635444,33876.95097456502,0.0013451838288074214,0.6274166107177734,0.03236970876255295,30.774291393056046,16384,116530.95154519062,0.003584840131600151,0.6966876983642578,532.3924372697956,False,AMD EPYC 7742 64-Core Processor,0.00267648696151143,False,4.563497132390321e-06,128,0.007025822185356162,Germany,saxony,100.0,,0.05,1.0,128,564.0475297324122,16949970993152,0,0.14059783931006772,DistributedType.MULTI_GPU,5
pure_generative,False,0.008250372711406051,4 x NVIDIA A100-PCIE-40GB,112.5,0.007309305499188945,26950.506667173355,False,128,0.02963826259949176,torch.float32,526.5408180535286,6.0,16384,112.5,0.008586514091431852,34699.564256674,True,0.6435195207595825,pytorch,latency_burst_0.2_0.4_6.0_8,True,112.5,6.7429267945906605e-06,813.672540320593,136552959.2265883,,0.01004552278357714,5.5,100.0,0097,112.5,3.926341954135443,100.0,9418309632,0.006325046448925953,0.4,7.323166086358159e-09,16949970993152,4,text_generation,11.0,0.006476329347727905,5.333703916849228e-06,2.3954415295065747e-05,True,0.0009795275578180734,0.6318411827087402,0.6260132789611816,0.009638767849076111,8818209280,,128,1100048384,0.0036718886121055445,8818209280,Unknown (no config attribute),,128,1.0,,"3.10.14 (main, Apr  6 2024, 18:45:05) [GCC 9.4.0]",7.576138473010575,NO_SHARD,,0.0048176309690479684,7.146292138706785e-06,0.0010045888003478466,Linux-5.15.0-113-generic-x86_64-with-glibc2.31,4075.039868381282,16,TinyLlama/TinyLlama-1.1B-Chat-v1.0,9418309632,0097,26313.4997970802,634.8875511115315,0,2001784832,112.5,4,"April 17, 2025 at 04:09:22 AM",657.6031807819897,0.0013816522108754728,0.0027844799299160286,36163.8820208777,0.0014518624000065758,0.6184344291687012,0.0344798479838348,32.600318947050255,16384,124127.45274180526,0.0028518876430165805,0.6977891921997071,502.5717701293367,False,AMD EPYC 7742 64-Core Processor,0.0038268419044037117,False,4.73149244491907e-06,128,0.007486251851992599,Germany,saxony,100.0,,0.2,1.0,128,0.0,16949970993152,0,0.13199336357993258,DistributedType.MULTI_GPU,8
pure_generative,False,0.007499168221550612,4 x NVIDIA A100-PCIE-40GB,112.5,0.00609634879148207,22136.704563364638,False,128,0.025755834215765994,torch.float32,641.3236858952729,0.0,16384,112.5,0.0075265376878945744,31198.834465078984,False,0.6609209775924683,pytorch,decoding_top_p_topp_0.98_temp_1.0,True,112.5,5.767738607060271e-06,743.2520853685565,159004785.76944485,,0.008699441080592986,4.7,100.0,0098,112.5,5.230991148402168,100.0,9418309632,0.005342853996502583,0,6.289118878786383e-09,16949970993152,4,text_generation,0.0,0.005387274309818224,3.897220585621771e-06,1.9131362267939842e-05,False,0.0007499348841574831,0.647559642791748,0.6421051025390625,0.008666342906966384,8818209280,,128,1100048384,0.003314052079651898,8818209280,Unknown (no config attribute),,128,1.0,,"3.10.14 (main, Apr  6 2024, 18:45:05) [GCC 9.4.0]",6.5063710063423965,NO_SHARD,top_p,0.003836251801942126,5.906492253254216e-06,0.0007579130705307761,Linux-5.15.0-113-generic-x86_64-with-glibc2.31,3058.693763014162,16,TinyLlama/TinyLlama-1.1B-Chat-v1.0,9418309632,0098,21946.85564933545,555.7350287306946,0,2010677248,112.5,4,"April 17, 2025 at 04:10:41 AM",753.3418387630162,0.0011614069468087109,0.003301443330408844,31317.987890134747,0.0011669969004451557,0.6532258987426758,0.02961121737997606,24.469550104113296,16384,106600.38256791382,0.0023424937787260443,0.7007932662963867,669.5668669954775,False,AMD EPYC 7742 64-Core Processor,0.0023224040721150944,False,3.559910822003584e-06,128,0.0061490846009346215,Germany,saxony,100.0,0.98,0,1.0,128,512.9657907188242,16949970993152,0,0.1536955084524387,DistributedType.MULTI_GPU,0
pure_generative,False,0.00838591337539274,4 x NVIDIA A100-PCIE-40GB,112.5,0.0072285281017825925,25970.302940995214,False,128,0.029309803447830518,torch.float32,658.3342006375372,4.0,16384,112.5,0.008440653141406074,35221.940114831275,True,0.6427463293075562,pytorch,latency_burst_0.4_0.5_4.0_5,True,112.5,6.670238101922786e-06,746.6217047986703,138169442.83979905,,0.009850085039628547,4.7,100.0,0099,112.5,4.05773397254686,100.0,9418309632,0.00624757638694895,0.5,7.237490283285377e-09,16949970993152,4,text_generation,1.0,0.006235660544082755,5.168825960797145e-06,2.3341801464413183e-05,True,0.0009762794005655452,0.6296753883361816,0.6192913055419922,0.009783872254119799,8818209280,,128,1100048384,0.0037271661352069373,8818209280,Unknown (no config attribute),,128,1.0,,"3.10.14 (main, Apr  6 2024, 18:45:05) [GCC 9.4.0]",7.487503074029944,NO_SHARD,,0.004743313185401349,6.830423133595016e-06,0.0009731436691217825,Linux-5.15.0-113-generic-x86_64-with-glibc2.31,3943.087474006461,16,TinyLlama/TinyLlama-1.1B-Chat-v1.0,9418309632,0099,26022.701166417333,587.6272258883309,0,2001391616,112.5,4,"April 17, 2025 at 04:12:08 AM",797.0472540065988,0.0013912886406251348,0.0027537077803740785,35460.30614266277,0.001402601475088886,0.6248502731323242,0.034076458434696276,31.544699792051688,16384,122675.25036490659,0.0027481630292700353,0.6971683502197266,519.389948485998,False,AMD EPYC 7742 64-Core Processor,0.003752389895846495,False,4.672314268098234e-06,128,0.007213973039165337,Germany,saxony,100.0,,0.4,1.0,128,502.04061785654875,16949970993152,0,0.13355587171222053,DistributedType.MULTI_GPU,5
pure_generative,False,0.007170467125257929,4 x NVIDIA A100-PCIE-40GB,112.5,0.005930720589644616,21949.615516820417,False,128,0.02499934749945698,torch.float32,804.7590003956243,0.0,16384,112.5,0.007307479734866007,29845.06082735117,False,0.6603974103927612,pytorch,decoding_top_k_topk_20_temp_0.6,True,112.5,5.4807114086558675e-06,814.376722899015,163620548.46669322,20,0.008457749361591072,4.7,100.0,0100,112.5,5.19999137434742,100.0,9418309632,0.005189244429168127,0,6.111701796449858e-09,16949970993152,4,text_generation,2.0,0.005332156210164918,3.928124803009444e-06,1.8854500697615943e-05,False,0.0007379081254039192,0.6510300636291504,0.6436014175415039,0.008290294674264214,8818209280,,128,1100048384,0.002322696119759094,8818209280,Unknown (no config attribute),,128,1.0,,"3.10.14 (main, Apr  6 2024, 18:45:05) [GCC 9.4.0]",6.322825205604253,NO_SHARD,top_k,0.003757678046684305,5.877629413379814e-06,0.0007610310863710766,Linux-5.15.0-113-generic-x86_64-with-glibc2.31,3076.9281808679807,16,TinyLlama/TinyLlama-1.1B-Chat-v1.0,9418309632,0100,21350.594122720617,706.0848032436882,0,2008760320,112.5,4,"April 17, 2025 at 04:13:18 AM",717.5481366691308,0.0011143468375976226,0.0022593080086251165,30447.89770172786,0.0011443919973116864,0.6467070579528809,0.028775880046838908,24.615425446943846,16384,103593.16816862006,0.003221979619298119,0.7002511024475099,665.5988959164698,False,AMD EPYC 7742 64-Core Processor,0.0031581877561609522,False,3.568035072570816e-06,128,0.006097115421339005,Germany,saxony,100.0,,0,0.6,128,981.0263387706627,16949970993152,0,0.15815714771201447,DistributedType.MULTI_GPU,0
pure_generative,False,0.007294423057754074,4 x NVIDIA A100-PCIE-40GB,112.5,0.005940804158374686,21153.568094834463,False,128,0.025175610696022588,torch.float32,691.8915217446793,0.0,16384,112.5,0.007523616018885626,30341.307831233888,False,0.6332677602767944,pytorch,decoding_top_p_topp_0.7_temp_0.0,True,112.5,5.364252288112793e-06,798.946389421648,162608515.33027127,,0.008710037285154733,4.7,100.0,0101,112.5,5.477123718715541,100.0,9418309632,0.005207717777280685,0,6.149739439960557e-09,16949970993152,4,text_generation,11.0,0.005149853842102203,3.7372841644647826e-06,1.800654528135819e-05,False,0.0007298396008136478,0.6034469604492188,0.618079662322998,0.008428141064231636,8818209280,,128,1100048384,0.003210700338419042,8818209280,Unknown (no config attribute),,128,1.0,,"3.10.14 (main, Apr  6 2024, 18:45:05) [GCC 9.4.0]",6.362176826341202,NO_SHARD,top_p,0.003761356403911122,5.658228548429495e-06,0.0007224000111873465,Linux-5.15.0-113-generic-x86_64-with-glibc2.31,2921.2412977503845,16,TinyLlama/TinyLlama-1.1B-Chat-v1.0,9418309632,0101,21386.894970148867,630.170781083867,0,1994674176,112.5,4,"April 17, 2025 at 04:14:40 AM",860.2198482600404,0.0011283537541894476,0.002238458823813108,31356.134226557042,0.0011807630377206806,0.6172628402709961,0.02895497364521507,23.369930382003076,16384,104237.90512277426,0.003318088703779696,0.694281578063965,701.0718359955893,False,AMD EPYC 7742 64-Core Processor,0.0022631493441328367,False,3.2467802803511214e-06,128,0.0058759911374540175,Germany,saxony,100.0,0.7,0,0.0,128,478.229068213162,16949970993152,0,0.15717890704636164,DistributedType.MULTI_GPU,0
pure_generative,False,0.007235230510402424,4 x NVIDIA A100-PCIE-40GB,112.5,0.006041601607649618,21940.195449185285,False,128,0.025579448796874793,torch.float32,712.5163926071837,0.0,16384,112.5,0.007714733671781104,30084.5498711742,False,0.6553122997283936,pytorch,decoding_top_k_topk_500_temp_0.6,True,112.5,5.529455844348049e-06,1021.4753198111755,159985485.41969112,500,0.00893678297067604,4.8,100.0,0102,112.5,5.256314013098394,100.0,9418309632,0.005291457566496405,0,6.250567027231831e-09,16949970993152,4,text_generation,11.0,0.00533802704819486,3.841945940101061e-06,1.9088703440405864e-05,False,0.0007464925019448857,0.6362113952636719,0.6442866325378418,0.0083568194086595,8818209280,,128,1100048384,0.002301548132434122,8818209280,Unknown (no config attribute),,128,1.0,,"3.10.14 (main, Apr  6 2024, 18:45:05) [GCC 9.4.0]",6.466487414693107,NO_SHARD,top_k,0.003831165222554774,6.065762447627407e-06,0.0007526297417498427,Linux-5.15.0-113-generic-x86_64-with-glibc2.31,3043.9581729951897,16,TinyLlama/TinyLlama-1.1B-Chat-v1.0,9418309632,0102,21749.765787538625,610.519130057898,0,2001084416,112.5,4,"April 17, 2025 at 04:15:52 AM",690.5200460705778,0.0011160594424127342,0.002321699293435315,32172.418694433745,0.0012159835364473112,0.643974781036377,0.02942970272286996,24.351665383961517,16384,105946.92980233186,0.003404467472679038,0.6967763900756836,672.8081936765944,False,AMD EPYC 7742 64-Core Processor,0.0031835303537288365,False,3.651539208329349e-06,128,0.006094498735884801,Germany,saxony,100.0,,0,0.6,128,527.5510744890835,16949970993152,0,0.15464346187820718,DistributedType.MULTI_GPU,0
pure_generative,False,0.007385054796928969,4 x NVIDIA A100-PCIE-40GB,112.5,0.006052879859792622,21621.81967015235,False,128,0.02548987372521694,torch.float32,673.7326609947526,0.0,16384,112.5,0.0075420840892164165,30738.54052826879,False,0.6451621055603027,pytorch,decoding_greedy_temp_1.0,True,112.5,5.4799112686399195e-06,781.1622647127583,160517275.62244546,,0.008734778405849002,4.7,100.0,0103,112.5,5.347715628140224,100.0,9418309632,0.005301137296461533,0,6.229859036183193e-09,16949970993152,4,text_generation,0.0,0.005261597542610019,3.8117912522755425e-06,1.8517601485771955e-05,False,0.0007482999402764106,0.6325592994689941,0.6234884262084961,0.008538483480074664,8818209280,,128,1100048384,0.002288008945373483,8818209280,Unknown (no config attribute),,128,1.0,,"3.10.14 (main, Apr  6 2024, 18:45:05) [GCC 9.4.0]",6.445064084151062,NO_SHARD,greedy,0.0038238114385003427,5.783275910178271e-06,0.0007406516856244708,Linux-5.15.0-113-generic-x86_64-with-glibc2.31,2991.9317167514237,16,TinyLlama/TinyLlama-1.1B-Chat-v1.0,9418309632,0103,21790.36749525344,591.0859328248005,0,1998467072,112.5,4,"April 17, 2025 at 04:17:12 AM",854.7103889317965,0.0011479487718770542,0.0033275138337081774,31445.20226105641,0.001186911040722407,0.6278185844421387,0.029332202765203052,23.93545373401139,16384,105595.929954731,0.003252735281734443,0.696782112121582,684.5076004019487,False,AMD EPYC 7742 64-Core Processor,0.0023058445825879996,False,3.442623054678222e-06,128,0.006006061019486764,Germany,saxony,100.0,,0,1.0,128,467.97205750965514,16949970993152,0,0.15515749524649128,DistributedType.MULTI_GPU,0
pure_generative,False,0.007570092444956877,4 x NVIDIA A100-PCIE-40GB,112.5,0.00635665105412602,22667.54087221745,False,128,0.02646745256283012,torch.float32,729.1757917885831,4.0,16384,112.5,0.007855479062156334,31585.06124655079,True,0.6412889957427979,pytorch,latency_burst_0.2_0.4_4.0_10,True,112.5,5.694276185067685e-06,976.7133004295401,154116747.30553493,,0.009123562218361102,4.7,100.0,0104,112.5,4.956941800007976,100.0,9418309632,0.005547589715844126,0.4,6.488587499303434e-09,16949970993152,4,text_generation,0.0,0.005494291339872781,4.175690417987158e-06,1.9850536061135525e-05,True,0.0008051186540578782,0.6300787925720215,0.6203498840332031,0.008773628124041886,8818209280,,128,1100048384,0.0033423136338537568,8818209280,Unknown (no config attribute),,128,1.0,,"3.10.14 (main, Apr  6 2024, 18:45:05) [GCC 9.4.0]",6.712730096418571,NO_SHARD,,0.004063077428809265,6.037885234065602e-06,0.0007980721008807451,Linux-5.15.0-113-generic-x86_64-with-glibc2.31,3227.796622501046,16,TinyLlama/TinyLlama-1.1B-Chat-v1.0,9418309632,0104,22883.943794853672,639.7232211813031,0,1999446016,112.5,4,"April 17, 2025 at 04:18:33 AM",799.5101974209737,0.0011978414028999396,0.0023986665820197885,32844.82398609997,0.0012620452709707023,0.6186103820800781,0.030550380527700524,25.822372980008367,16384,109981.36989972187,0.0024215662190693074,0.6961169242858887,634.4885504010209,False,AMD EPYC 7742 64-Core Processor,0.0034756210270846617,False,3.942684224015082e-06,128,0.006296539131171514,Germany,saxony,100.0,,0.2,1.0,128,500.7564481225153,16949970993152,0,0.14897068489816503,DistributedType.MULTI_GPU,10
