global_energy_metrics_local_process_results_total_energy_kwh_process_3,global_energy_metrics_global_experiment_results_gpu_power_avg,global_energy_metrics_local_process_results_gpu_energy_process_2,compute_metrics_compute_utilisation_cpu_memory_usage_bytes,global_energy_metrics_local_process_results_ram_energy_process_0,variables_decoder_config_decoder_top_p,variables_query_rate,compute_metrics_memory_gpu_max_memory_reserved_bytes,global_energy_metrics_local_process_results_cpu_power_process_0,setup_available_gpu_count,inference_metrics_raw_inference_metrics_number_input_prompts,setup_region,global_energy_metrics_global_experiment_results_cpu_energy_total,variables_decoder_config_decoder_top_k,global_energy_metrics_local_process_results_gpu_energy_process_1,global_energy_metrics_local_process_results_cpu_energy_process_1,inference_metrics_inference_performance_throughput_queries_per_sec,variables_latency_simulation_delay_max,variables_latency_simulation_simulate_burst,global_energy_metrics_global_experiment_results_gpu_energy_total,setup_os,inference_metrics_raw_inference_metrics_total_generated_tokens,setup_model,variables_accelerate_config_num_processes,compute_metrics_memory_gpu_current_memory_allocated_bytes,variables_batching_options_adaptive_max_tokens,global_energy_metrics_per-process_emissions_0,variables_max_output_tokens,variables_decoder_config_decoder_temperature,global_energy_metrics_local_process_results_total_energy_kwh_process_2,global_energy_metrics_per-process_emissions_3,global_energy_metrics_local_process_results_ram_energy_process_2,global_energy_metrics_local_process_results_cpu_power_process_1,variables_quantisation_load_in_8bit,variables_backend,global_energy_metrics_local_process_results_cpu_energy_process_3,compute_metrics_compute_utilisation_cpu_usage_percent,global_energy_metrics_local_process_results_ram_power_process_0,variables_sharding_config_sharding_strategy,compute_metrics_memory_gpu_max_memory_allocated_bytes,setup_python_version,compute_metrics_flops,global_energy_metrics_local_process_results_cpu_energy_process_2,global_energy_metrics_global_experiment_results_ram_power_avg,model_architecture_total_params,global_energy_metrics_local_process_results_ram_energy_process_1,global_energy_metrics_local_process_results_ram_power_process_1,inference_metrics_inference_performance_total_inference_time_sec,global_energy_metrics_local_process_results_gpu_energy_process_0,setup_country,setup_gpu_model,inference_metrics_raw_inference_metrics_total_input_tokens,setup_date_time,global_energy_metrics_local_process_results_total_energy_joules_process_3,global_energy_metrics_experiment_id,global_energy_metrics_global_experiment_results_cpu_power_avg,variables_batching_options_batch_size___fixed_batching,setup_is_encoder_decoder,variables_sharding_config_fsdp_config_use_orig_params,setup_cpu_model,variables_latency_simulation_burst_size,global_energy_metrics_local_process_results_total_energy_joules_process_2,global_energy_metrics_local_process_results_gpu_power_process_3,variables_latency_simulation_burst_interval,variables_number_input_prompts,global_energy_metrics_global_experiment_results_total_energy_joules,variables_sharding_config_fsdp_config_cpu_offload,model_architecture_architecture,variables_max_input_tokens,global_energy_metrics_local_process_results_total_energy_joules_process_0,global_energy_metrics_global_derived_quantities_joules_per_flop,global_energy_metrics_local_process_results_total_energy_joules_process_1,variables_latency_simulation_simulate,inference_metrics_inference_performance_throughput_tokens_per_sec,global_energy_metrics_global_experiment_results_ram_energy_total,global_energy_metrics_global_experiment_results_total_energy_kwh,variables_config_name,global_energy_metrics_local_process_results_ram_power_process_2,global_energy_metrics_global_derived_quantities_flops_per_joule,global_energy_metrics_local_process_results_ram_energy_process_3,compute_metrics_compute_utilisation_gpu_utilization_percent_2,setup_cycle_id,global_energy_metrics_local_process_results_gpu_energy_process_3,variables_latency_simulation_delay_min,compute_metrics_memory_gpu_current_memory_reserved_bytes,variables_decode_token_to_text,setup_available_cpu_count,global_energy_metrics_local_process_results_total_energy_kwh_process_1,global_energy_metrics_local_process_results_cpu_power_process_3,variables_fp_precision,global_energy_metrics_local_process_results_gpu_power_process_0,compute_metrics_compute_utilisation_gpu_utilization_percent_1,global_energy_metrics_local_process_results_cpu_energy_process_0,global_energy_metrics_local_process_results_total_energy_kwh_process_0,global_energy_metrics_local_process_results_gpu_power_process_1,global_energy_metrics_per-process_emissions_1,global_energy_metrics_local_process_results_ram_power_process_3,setup_task_type,global_energy_metrics_local_process_results_gpu_power_process_2,variables_decoder_config_decoding_mode,global_energy_metrics_local_process_results_cpu_power_process_2,compute_metrics_compute_utilisation_gpu_utilization_percent_0,variables_quantisation_cached_flops_for_quantised_models,variables_quantisation_quantization,variables_inference_type,variables_accelerate_config_distributed_type,inference_metrics_inference_performance_average_latency_ms_per_batch,compute_metrics_compute_utilisation_gpu_utilization_percent_3,variables_quantisation_load_in_4bit,global_energy_metrics_global_derived_quantities_joules_per_token,variables_batching_options_max_batch_size___adaptive_batching,global_energy_metrics_global_derived_quantities_tokens_per_joule,setup_experiment_id,global_energy_metrics_per-process_emissions_2,variables_batching_options_adaptive_batching
,90.41061908217188,,1895055360,6.701639045608534e-06,,1.0,7197425664,112.5,1,128,saxony,0.0013058571990632,,,,2.998434393530483,0.2,True,0.0009702391095243,Linux-5.15.0-113-generic-x86_64-with-glibc2.31,16384,meta-llama/Llama-3.2-1B,1,4963390464,0,0.0008696318781508,128,1.0,,,,,False,pytorch,,0.0,0.6606101989746094,NO_SHARD,4963390464,"3.10.14 (main, Apr  6 2024, 18:45:05) [GCC 9.4.0]",20248623316992,,0.6606101989746094,1235814400,,,42.688944695997634,0.0009702391095243,Germany,4 x NVIDIA A100-PCIE-40GB,16384,"April 21, 2025 at 04:38:59 AM",,2584,112.5,8,False,False,AMD EPYC 7742 64-Core Processor,5,,,2.0,128,8218.072611479296,False,Unknown (no config attribute),128,8218.072611479296,4.0585833825961647e-10,,True,383.7996023719018,6.701639045608534e-06,0.0022827979476331,R4_High_Load_Cloud_API_Deployment,,2463913897.366641,,0.0,3,,0.05,7197425664,True,128,,,torch.float16,90.41061908217188,0.0,0.0013058571990632,0.0022827979476331,,,,text_generation,,greedy,,0.0,16949970993152,False,pure_generative,DistributedType.MULTI_GPU,2668.059043499852,0.0,False,0.5015913459154844,0,1.9936548111188803,2584,,False
0.0058609804248846,1042.8897426637284,0.0048942228042645,1873244160,5.2884613228735344e-06,,1.0,14487126016,112.5,4,128,saxony,0.0038356434701527,,0.0046517106658101,0.0009220516332807,4.002014957500406,1.5,True,0.0194327477684086,Linux-5.15.0-113-generic-x86_64-with-glibc2.31,16384,meta-llama/Llama-3.2-1B,4,9907380736,0,0.0022811040895759,128,1.0,0.0058617113687068,0.0022330189459088,5.364512473594749e-06,112.5,False,pytorch,0.0009614120805608,2.3,0.6527624130249023,NO_SHARD,9907380736,"3.10.14 (main, Apr  6 2024, 18:45:05) [GCC 9.4.0]",20248623316992,0.0009621240519686,0.6903644800186157,1235814400,5.134957708929472e-06,0.7032980918884277,31.983888456015848,0.0049925914940693,Germany,4 x NVIDIA A100-PCIE-40GB,16384,"April 21, 2025 at 04:40:12 AM",21099.52952958462,2585,112.5,16,False,False,AMD EPYC 7742 64-Core Processor,5,21102.160927344485,772.5236858721582,4.0,128,83842.28895645344,False,Unknown (no config attribute),128,21556.568375045023,4.140641447267956e-09,20084.030124479305,True,512.257914560052,2.113347156459035e-05,0.0232895247101259,R1_Standard_Production_Config,0.7027387619018555,241508474.649456,5.345540059192595e-06,100.0,3,0.0048942228042645,0.5,14487126016,True,128,0.0055788972567998,112.5,torch.float32,1965.7035565380631,100.0,0.0009900557043424,0.0059879356597347,750.6799316744615,0.0021252809099778,0.7026586532592773,text_generation,682.6517965702309,greedy,112.5,1.0,16949970993152,False,pure_generative,DistributedType.MULTI_GPU,3997.986057001981,100.0,False,5.117327206814785,0,0.1954145122219841,2585,0.0022327404928597,False
,0.0,,1871634432,1.5621046188500751e-06,,1.0,7549747200,112.5,1,128,saxony,0.0003120104462504,,,,14.228926234579657,0.0,False,0.0003324527659618,Linux-5.15.0-113-generic-x86_64-with-glibc2.31,16384,meta-llama/Llama-3.2-1B,1,4963390464,0,0.0002461033444468,128,1.0,,,,,False,pytorch,,0.1,0.6524949073791504,NO_SHARD,4963390464,"3.10.14 (main, Apr  6 2024, 18:45:05) [GCC 9.4.0]",20248623316992,,0.6524949073791504,1235814400,,,8.995759615994757,0.0003324527659618,Germany,4 x NVIDIA A100-PCIE-40GB,16384,"April 21, 2025 at 04:40:48 AM",,2586,112.5,32,False,False,AMD EPYC 7742 64-Core Processor,0,,,0.0,128,2325.6911405922465,False,Unknown (no config attribute),128,2325.6911405922465,1.1485675367572275e-10,,False,1821.302558026196,1.5621046188500751e-06,0.0006460253168311,A4_Latency_Ignorance_Exploit,,8706497162.746902,,0.0,3,,0.0,7549747200,True,128,,,torch.float16,0.0,0.0,0.0003120104462504,0.0006460253168311,,,,text_generation,,greedy,,0.0,16949970993152,False,pure_generative,DistributedType.MULTI_GPU,2248.9399039986893,0.0,False,0.1419489221552884,0,7.044787553272336,2586,,False
0.0016347898988216,565.9840113948082,0.0013367171804841,1874460672,1.4251723270972252e-06,,1.0,7549747200,112.5,4,128,saxony,0.0011548432436547,,0.0013499369132818,0.0002923937485306,14.025311371374418,0.1,False,0.0053544165057513,Linux-5.15.0-113-generic-x86_64-with-glibc2.31,16384,meta-llama/Llama-3.2-1B,4,4963390464,0,0.0006227732119561,128,1.0,0.0016260173392407,0.0006135403196209,1.5017337876580845e-06,112.5,False,pytorch,0.0002900927860623,2.4,0.653536319732666,NO_SHARD,4963390464,"3.10.14 (main, Apr  6 2024, 18:45:05) [GCC 9.4.0]",20248623316992,0.0002877984249689,0.6763701438903809,1235814400,1.5180990367844508e-06,0.6844882965087891,9.12635709901224,0.0013245699485437,Germany,4 x NVIDIA A100-PCIE-40GB,16384,"April 21, 2025 at 04:41:29 AM",5885.243635757965,2587,112.5,32,False,False,AMD EPYC 7742 64-Core Processor,0,5853.662421266671,509.11032779168175,0.0,128,23454.75385395157,False,Unknown (no config attribute),128,5797.992257869234,1.1583381984428091e-09,5917.8555390576985,True,1795.2398555359257,5.9496544693368945e-06,0.0065152094038754,R6_Medium_Scale_Language_Model_Serving,0.6849689483642578,863305726.5523418,1.504649317797134e-06,100.0,3,0.0013431924634415,0.01,7549747200,True,128,0.0016438487608493,112.5,torch.float16,660.5437253671424,100.0,0.0002845582840927,0.0016105534049636,468.76979797979413,0.0006194313053837,0.6824870109558105,text_generation,625.5121944406145,greedy,112.5,0.0,16949970993152,False,pure_generative,DistributedType.MULTI_GPU,2281.5892747530597,100.0,False,1.4315645662812235,0,0.6985364289909052,2587,0.0006262241854455,False
,188.85942541391407,,1906413568,1.0806300503106343e-06,,1.0,3539992576,112.5,1,128,saxony,0.0002266651987501,50.0,,,17.547838063430227,0.0,False,0.000336320269056,Linux-5.15.0-113-generic-x86_64-with-glibc2.31,16384,meta-llama/Llama-3.2-1B,1,1609970688,0,0.0002148809799784,128,1.0,,,,,False,pytorch,,0.0,0.6653351783752441,NO_SHARD,1609970688,"3.10.14 (main, Apr  6 2024, 18:45:05) [GCC 9.4.0]",16949970993152,,0.6653351783752441,749275136,,,7.29434586399293,0.000336320269056,Germany,4 x NVIDIA A100-PCIE-40GB,16384,"April 21, 2025 at 04:42:03 AM",,2588,112.5,64,False,False,AMD EPYC 7742 64-Core Processor,0,,,0.0,128,2030.6379522836312,False,Unknown (no config attribute),128,2030.6379522836312,1.1980185412140435e-10,,False,2246.123272119069,1.0806300503106343e-06,0.0005640660978565,A3_Quantisation_Gaming,,8347116222.313418,,0.0,3,,0.0,3539992576,True,128,,,torch.float16,188.85942541391407,0.0,0.0002266651987501,0.0005640660978565,,,,text_generation,,top_k,,0.0,16949970993152,True,pure_generative,DistributedType.MULTI_GPU,3647.172931996465,0.0,True,0.1239403047048114,0,8.068400367271156,2588,,False
0.0011013053231787,778.6105679627466,0.0009445910334502,1862217728,7.750043494348725e-07,,1.0,8327790592,112.5,4,128,saxony,0.0006112210730943,,0.0009588271559501,0.0001537654402186,26.42561799841718,0.0,False,0.0038107419374804,Linux-5.15.0-113-generic-x86_64-with-glibc2.31,16384,meta-llama/Llama-3.2-1B,4,4963390464,0,0.0004195422628649,128,1.0,0.0010970599294097,0.0004241541088666,8.152691463460697e-07,112.5,False,pytorch,0.000152007528844,2.4,0.6491031646728516,NO_SHARD,4963390464,"3.10.14 (main, Apr  6 2024, 18:45:05) [GCC 9.4.0]",20248623316992,0.0001516536268131,0.6750154495239258,1235814400,8.188984279454745e-07,0.6831550598144531,4.843784543001675,0.0009588271559501,Germany,4 x NVIDIA A100-PCIE-40GB,16384,"April 21, 2025 at 04:42:40 AM",3964.699163443512,2589,112.5,64,False,False,AMD EPYC 7742 64-Core Processor,0,3949.4157458751697,777.0525939272887,0.0,128,15930.624184932463,False,Unknown (no config attribute),128,4008.2278950653504,7.86750977364668e-10,4008.2813805484334,False,3382.479103797399,3.210374128645167e-06,0.0044251733847034,A5_Parallel_Overdrive,0.6897439956665039,1271050216.3589797,8.012022049187506e-07,100.0,3,0.0009484965921298,0.0,8327790592,True,128,0.0011134114945967,112.5,torch.float16,777.6370371604794,100.0,0.0001537944772185,0.0011133966375181,785.0312906098694,0.0004179249801086,0.6780595779418946,text_generation,774.721350153349,greedy,112.5,3.0,16949970993152,False,pure_generative,DistributedType.MULTI_GPU,2421.8922715008375,100.0,False,0.972328136287382,0,1.0284593880192308,2589,0.0004241484490625,False
,337.20877504787836,,1862393856,7.692710827865316e-07,,1.0,23630708736,112.5,2,128,saxony,0.0002885839276259,,0.0004938428950742,0.0001294491599064,31.924695254739255,0.0,False,0.0009876857901485,Linux-5.15.0-113-generic-x86_64-with-glibc2.31,16384,meta-llama/Llama-3.2-1B,2,1609970688,0,0.0002490448944602,128,1.0,,,,112.5,False,pytorch,,0.9,0.6500558853149414,NO_SHARD,1609970688,"3.10.14 (main, Apr  6 2024, 18:45:05) [GCC 9.4.0]",16949970993152,,0.6663200855255127,749275136,8.109905896535355e-07,0.682584285736084,4.009435296989977,0.0004938428950742,Germany,4 x NVIDIA A100-PCIE-40GB,16384,"April 21, 2025 at 08:08:33 AM",,2806,112.5,128,False,False,AMD EPYC 7742 64-Core Processor,0,,,0.0,128,4600.259926008871,False,Unknown (no config attribute),128,2353.4889619554883,2.71402230001894e-10,2246.7709640533826,False,4086.3609926066247,1.580261672440067e-06,0.0012778499794469,A2_Precision_Minimalist,,3684568103.9283338,,0.0,4,,0.0,23630708736,True,128,0.0006241030455703,,torch.float16,11.2570138985311,100.0,0.0001591347677194,0.0006537469338765,663.1605361972256,0.00023775205521,,text_generation,,greedy,,0.0,16949970993152,True,pure_generative,DistributedType.MULTI_GPU,4009.435296989978,0.0,True,0.2807775833745649,0,3.56153788340707,2806,,False
0.0009112880637346,838.7267008306229,0.0008100342591377,1876586496,5.09397476535599e-07,,1.0,27703377920,112.5,4,128,saxony,0.0004074499974403,,0.0008090525916859,0.0001013076507197,39.9497419015367,0.0,False,0.0032381737016473,Linux-5.15.0-113-generic-x86_64-with-glibc2.31,16384,meta-llama/Llama-3.2-1B,4,4963390464,0,0.0003471551878797,128,1.0,0.0009133477637219,0.0003475055035136,5.389641452154939e-07,112.5,False,pytorch,0.0001017038148747,2.4,0.6540942192077638,NO_SHARD,4963390464,"3.10.14 (main, Apr  6 2024, 18:45:05) [GCC 9.4.0]",20248623316992,0.0001027745404389,0.6754206418991089,1235814400,5.318182599656805e-07,0.6825957298278809,3.2040257059852593,0.0008100342591377,Germany,4 x NVIDIA A100-PCIE-40GB,16384,"April 21, 2025 at 08:09:09 AM",3280.637029444624,2807,112.5,256,False,False,AMD EPYC 7742 64-Core Processor,0,3288.051949398941,848.3129942417705,0.0,128,13131.84793011603,False,Unknown (no config attribute),128,3283.947532876164,6.485304074522537e-10,3279.2114183963,False,5113.566963396697,2.11183705559846e-06,0.0036477355361433,A1_Max_Throughput_Exploit,0.6857399940490723,1541947746.025497,5.316571738816861e-07,100.0,4,0.0008090525916859,0.0,27703377920,True,128,0.0009108920606656,112.5,torch.float16,902.7024971135412,100.0,0.0001016639914068,0.0009122076480211,796.1410559003599,0.0003479398305898,0.6792526245117188,text_generation,807.7502560668202,greedy,112.5,0.0,16949970993152,False,pure_generative,DistributedType.MULTI_GPU,3204.0257059852593,100.0,False,0.8015043902658708,0,1.2476538022059809,2807,0.0003470043305105,False
0.0467596569416859,289.182159791881,0.0353715474638822,1857957888,5.915461388555074e-05,,1.0,14369685504,112.5,4,128,saxony,0.0465694003683065,,0.0351358097752934,0.011599398786654,0.3372655026512554,0.5,True,0.1409227099603023,Linux-5.15.0-113-generic-x86_64-with-glibc2.31,16384,meta-llama/Llama-3.2-1B,4,9907380736,0,0.0179538423578829,128,0.8,0.0471291307465098,0.0178279075098098,6.386088081279228e-05,112.5,,pytorch,0.0115871252782735,2.3,0.6473865509033204,NO_SHARD,9907380736,"3.10.14 (main, Apr  6 2024, 18:45:05) [GCC 9.4.0]",20248623316992,0.0116937224018147,0.6830309629440308,1235814400,6.334114223888963e-05,0.6973743438720703,379.5229544492031,0.0353053754665002,Germany,4 x NVIDIA A100-PCIE-40GB,16384,"April 21, 2025 at 08:16:03 AM",168334.76499006953,2808,112.5,1,False,False,AMD EPYC 7742 64-Core Processor,8,169664.87068743553,293.2327082270335,4.0,128,675867.6769475961,False,Unknown (no config attribute),128,169393.26233501986,3.3378450789808984e-08,168474.7789350712,True,43.169984339360695,0.0002489110457232,0.1877410213743322,R7_anti_platonic_ideal,0.6983542442321777,29959449.175673462,6.255440878599596e-05,100.0,4,0.0351099772546263,0.4,14369685504,True,128,0.0467985497041864,112.5,torch.float32,335.4363286268498,100.0,0.0116891539015641,0.0470536839819499,260.92775691235664,0.0178130913119352,0.6890087127685548,text_generation,267.1318454012842,greedy,112.5,12.0,16949970993152,False,pure_generative,DistributedType.MULTI_GPU,2965.023081634399,100.0,,41.25168926682105,0,0.0242414315091892,2808,0.0179251009129238,False
,150.0873662219703,,1867673600,1.3883078655324995e-06,,1.0,7549747200,112.5,1,128,saxony,0.0002775358965927,,,,14.324796904123822,0.0,False,0.0003292652634123,Linux-5.15.0-113-generic-x86_64-with-glibc2.31,16384,meta-llama/Llama-3.2-1B,1,4963390464,0,0.0002316897777853,128,1.0,,,,,False,pytorch,,0.1,0.6511931419372559,NO_SHARD,4963390464,"3.10.14 (main, Apr  6 2024, 18:45:05) [GCC 9.4.0]",20248623316992,,0.6511931419372559,1235814400,,,8.935554259980563,0.0003292652634123,Germany,4 x NVIDIA A100-PCIE-40GB,16384,"April 21, 2025 at 08:16:39 AM",,2809,112.5,32,False,False,AMD EPYC 7742 64-Core Processor,0,,,0.0,128,2189.482084334462,False,Unknown (no config attribute),128,2189.482084334462,1.0812992320801967e-10,,False,1833.5740037278492,1.3883078655324995e-06,0.0006081894678706,A4_Latency_Ignorance_Exploit,,9248133822.089249,,0.0,4,,0.0,7549747200,True,128,,,torch.float16,150.0873662219703,0.0,0.0002775358965927,0.0006081894678706,,,,text_generation,,greedy,,0.0,16949970993152,False,pure_generative,DistributedType.MULTI_GPU,2233.8885649951408,0.0,False,0.1336353811239295,0,7.483048213651062,2809,,False
,161.67578153870045,,1888960512,1.087149757152799e-05,0.9,1.0,13511950336,112.5,1,128,saxony,0.0021653764230686,,,,1.8071433260024643,0.05,False,0.0029426354096622,Linux-5.15.0-113-generic-x86_64-with-glibc2.31,16384,meta-llama/Llama-3.2-1B,1,9907380736,0,0.0019500386046787,128,1.0,,,,,False,pytorch,,0.0,0.6586461067199707,NO_SHARD,9907380736,"3.10.14 (main, Apr  6 2024, 18:45:05) [GCC 9.4.0]",20248623316992,,0.6586461067199707,1235814400,,,70.83002114898409,0.0029426354096622,Germany,4 x NVIDIA A100-PCIE-40GB,16384,"April 21, 2025 at 08:18:18 AM",,2810,112.5,4,False,False,AMD EPYC 7742 64-Core Processor,0,,,0.0,128,18427.979989088675,False,Unknown (no config attribute),128,18427.979989088675,9.100855747375427e-10,,True,231.31434572831543,1.087149757152799e-05,0.0051188833303024,R2_Low_Latency_Chatbot_Deployment,,1098797769.966179,,0.0,4,,0.01,13511950336,True,128,,,torch.float32,161.67578153870045,0.0,0.0021653764230686,0.0051188833303024,,,,text_generation,,top_p,,0.0,16949970993152,False,pure_generative,DistributedType.MULTI_GPU,2213.4381609057527,0.0,False,1.1247546380059006,0,0.889082797447201,2810,,False
0.0028188027998342,607.9339785481636,0.0019295065436035,1953193984,4.901113574980154e-06,,1.0,3684696064,112.5,4,128,saxony,0.0037514954610878,50.0,0.0018391281379681,0.0009063208839361,4.119318403770286,1.5,True,0.0075994313573173,Linux-5.15.0-113-generic-x86_64-with-glibc2.31,16384,meta-llama/Llama-3.2-1B,4,2039141376,0,0.0010476598398836,128,1.0,0.0028888075875864,0.001100491250491,4.908266920063086e-06,112.5,True,pytorch,0.0009302706166236,2.4,0.681767463684082,NO_SHARD,2039141376,"3.10.14 (main, Apr  6 2024, 18:45:05) [GCC 9.4.0]",16949970993152,0.0009543927770628,0.7062166929244995,1235814400,4.67524606693337e-06,0.7149324417114258,31.073101774032693,0.0019472162799938,Germany,4 x NVIDIA A100-PCIE-40GB,16384,"April 21, 2025 at 08:19:22 AM",10147.690079403304,2811,112.5,32,False,False,AMD EPYC 7742 64-Core Processor,5,10399.70731531126,1058.5649994407593,4.0,128,40933.30763673384,False,Unknown (no config attribute),128,10485.462877322869,2.414948536093154e-09,9900.447364696412,True,527.2727556825967,1.9436414020864807e-05,0.011370363232426,R3_Balanced_Enterprise_Service,0.7150940895080566,414087499.19688815,4.951787458888197e-06,100.0,4,0.0018835803957517,0.5,3684696064,True,128,0.0027501242679712,112.5,torch.float16,901.3856480127072,100.0,0.0009605111834653,0.0029126285770341,249.4232343976651,0.0011095658564211,0.7130727767944336,text_generation,222.36203234152268,top_k,112.5,0.0,16949970993152,True,pure_generative,DistributedType.MULTI_GPU,7768.275443508173,100.0,False,2.4983708274373684,0,0.4002608375897989,2811,0.0010738229265968,False
0.0058948233867395,715.0506171294307,0.0048919766913564,1872306176,4.780971369968945e-06,,1.0,14487126016,112.5,4,128,saxony,0.0037657659990336,,0.0049063319806177,0.0009480592032177,4.289294694990414,1.5,True,0.0194907858703938,Linux-5.15.0-113-generic-x86_64-with-glibc2.31,16384,meta-llama/Llama-3.2-1B,4,9907380736,0,0.0022242652827637,128,1.0,0.0058387328593351,0.0022456329691784,5.227564852464704e-06,112.5,False,pytorch,0.0009528089923742,2.4,0.652705192565918,NO_SHARD,9907380736,"3.10.14 (main, Apr  6 2024, 18:45:05) [GCC 9.4.0]",20248623316992,0.0009415286031262,0.6902689933776855,1235814400,5.2538455808761965e-06,0.702868938446045,29.841736020025564,0.0047557749157278,Germany,4 x NVIDIA A100-PCIE-40GB,16384,"April 21, 2025 at 08:20:27 AM",21221.364192262357,2812,112.5,16,False,False,AMD EPYC 7742 64-Core Processor,5,21019.438293606523,614.0814260061012,4.0,128,83797.65490645557,False,Unknown (no config attribute),128,20462.13031468765,4.138437146792851e-09,21094.722105899036,True,549.0297209587729,2.0574493476793903e-05,0.0232771263629043,R1_Standard_Production_Config,0.7032623291015625,241637111.9167452,5.3121116734840605e-06,100.0,4,0.0049367022826918,0.5,14487126016,True,128,0.0058596450294163,112.5,torch.float32,861.5366890142817,100.0,0.0009233692003153,0.0056839250874132,658.6751291080012,0.00216529126205,0.7022395133972168,text_generation,725.9092243893391,greedy,112.5,0.0,16949970993152,False,pure_generative,DistributedType.MULTI_GPU,3730.217002503195,100.0,False,5.114602960599095,0,0.1955185979642231,2812,0.0022322317739561,False
,101.74042225443692,,1864830976,6.5491514918453865e-06,,1.0,7197425664,112.5,1,128,saxony,0.0013013059872482,,,,3.010762109486581,0.2,True,0.0009879049569896,Linux-5.15.0-113-generic-x86_64-with-glibc2.31,16384,meta-llama/Llama-3.2-1B,1,4963390464,0,0.0008745698084682,128,1.0,,,,,False,pytorch,,0.0,0.6499643325805664,NO_SHARD,4963390464,"3.10.14 (main, Apr  6 2024, 18:45:05) [GCC 9.4.0]",20248623316992,,0.6499643325805664,1235814400,,,42.51415267804987,0.0009879049569896,Germany,4 x NVIDIA A100-PCIE-40GB,16384,"April 21, 2025 at 08:21:37 AM",,2813,112.5,8,False,False,AMD EPYC 7742 64-Core Processor,5,,,2.0,128,8264.736344627112,False,Unknown (no config attribute),128,8264.736344627112,4.0816287681600597e-10,,True,385.3775500142823,6.5491514918453865e-06,0.0022957600957297,R4_High_Load_Cloud_API_Deployment,,2450002331.9141436,,0.0,4,,0.05,7197425664,True,128,,,torch.float16,101.74042225443692,0.0,0.0013013059872482,0.0022957600957297,,,,text_generation,,greedy,,0.0,16949970993152,False,pure_generative,DistributedType.MULTI_GPU,2657.1345423781167,0.0,False,0.5044394741593696,0,1.9823983871731377,2813,,False
0.0011052740974597,815.9570725989581,0.0009450410338103,1879068672,7.888072286969539e-07,,1.0,8327790592,112.5,4,128,saxony,0.0006109801060929,,0.0009507299272497,0.0001526389431564,26.553424294539557,0.0,False,0.0037972308155596,Linux-5.15.0-113-generic-x86_64-with-glibc2.31,16384,meta-llama/Llama-3.2-1B,4,4963390464,0,0.0004179627452716,128,1.0,0.0010971590635823,0.0004208765182229,7.983545535163494e-07,112.5,False,pytorch,0.0001537324568125,2.4,0.654994010925293,NO_SHARD,4963390464,"3.10.14 (main, Apr  6 2024, 18:45:05) [GCC 9.4.0]",20248623316992,0.0001513196752184,0.6741921901702881,1235814400,8.028660125743155e-07,0.6789364814758301,4.820470557024237,0.0009507299272497,Germany,4 x NVIDIA A100-PCIE-40GB,16384,"April 21, 2025 at 08:22:14 AM",3978.9867508550583,2814,112.5,64,False,False,AMD EPYC 7742 64-Core Processor,0,3949.772628896329,806.1431994375916,0.0,128,15881.085586241035,False,Unknown (no config attribute),128,3977.30795538188,7.843044604871549e-10,3975.0182511077674,False,3398.8383097010633,3.201741192188549e-06,0.0044114126628447,A5_Parallel_Overdrive,0.6782612800598145,1275015061.5984898,8.117133974009297e-07,100.0,4,0.0009507299272497,0.0,8327790592,True,128,0.0011041717364188,112.5,torch.float16,794.0702509812614,100.0,0.0001532890309053,0.0011048077653838,820.5728708755285,0.0004206342229887,0.6845769882202148,text_generation,843.0419691014511,greedy,112.5,0.0,16949970993152,False,pure_generative,DistributedType.MULTI_GPU,2410.2352785121184,100.0,False,0.9693045401758444,0,1.0316675085609184,2814,0.0004210541674272,False
,184.2362772441668,,1918914560,1.0870311098449209e-06,,1.0,3539992576,112.5,1,128,saxony,0.0002272587520928,50.0,,,17.517632876224468,0.0,False,0.0003365272136659,Linux-5.15.0-113-generic-x86_64-with-glibc2.31,16384,meta-llama/Llama-3.2-1B,1,1609970688,0,0.0002151883681571,128,1.0,,,,,False,pytorch,,-0.0,0.669701099395752,NO_SHARD,1609970688,"3.10.14 (main, Apr  6 2024, 18:45:05) [GCC 9.4.0]",16949970993152,,0.669701099395752,749275136,,,7.306923310039565,0.0003365272136659,Germany,4 x NVIDIA A100-PCIE-40GB,16384,"April 21, 2025 at 08:22:48 AM",,2815,112.5,64,False,False,AMD EPYC 7742 64-Core Processor,0,,,0.0,128,2033.5427887272765,False,Unknown (no config attribute),128,2033.5427887272765,1.1997323119602108e-10,,False,2242.257008156732,1.0870311098449209e-06,0.0005648729968686,A3_Quantisation_Gaming,,8335192692.827672,,0.0,4,,0.0,3539992576,True,128,,,torch.float16,184.2362772441668,0.0,0.0002272587520928,0.0005648729968686,,,,text_generation,,top_k,,0.0,16949970993152,True,pure_generative,DistributedType.MULTI_GPU,3653.4616550197825,0.0,True,0.12411760185103,0,8.056874972497715,2815,,False
